Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, -CrCH2, -CrCH2 %SD, -CrCH2/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr, Lip13a, Lip13a %SD, Lip13a/Cr+PCr, Lip13b, Lip13b %SD, Lip13b/Cr+PCr, Lip09, Lip09 %SD, Lip09/Cr+PCr, MM09, MM09 %SD, MM09/Cr+PCr, Lip20, Lip20 %SD, Lip20/Cr+PCr, MM20, MM20 %SD, MM20/Cr+PCr, MM12, MM12 %SD, MM12/Cr+PCr, MM14, MM14 %SD, MM14/Cr+PCr, MM17, MM17 %SD, MM17/Cr+PCr, Lip13a+Lip13b, Lip13a+Lip13b %SD, Lip13a+Lip13b/Cr+PCr, MM14+Lip13a+L, MM14+Lip13a+L %SD, MM14+Lip13a+L/Cr+PCr, MM09+Lip09, MM09+Lip09 %SD, MM09+Lip09/Cr+PCr, MM20+Lip20, MM20+Lip20 %SD, MM20+Lip20/Cr+PCr
  6,   7,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.22E+03,   21,    0.564,  942.873,   29,    0.436,    0.000,  999,    0.000,    0.000,  999,    0.000,  430.990,   61,    0.199, 2.01E+03,   15,    0.931,  770.621,    4,    0.357,    0.000,  999,    0.000,  689.912,   14,    0.319, 1.70E+03,   19,    0.788,   75.161,  186,  3.5E-02, 2.63E+03,    5,    1.219,  249.643,   59,    0.116,   37.391,   93,  1.7E-02,    0.000,  999,    0.000,  153.605,   99,  7.1E-02,  770.621,    4,    0.357, 2.88E+03,    4,    1.335, 2.16E+03,    4,    1.000, 2.44E+03,   17,    1.130, 2.52E+03,   33,    1.165,    0.000,  999,    0.000,  343.863,  112,    0.159, 2.10E+03,   21,    0.970,  448.326,   57,    0.207, 4.99E+03,   11,    2.311,  735.739,   40,    0.340, 2.26E+03,   25,    1.044,    0.000,  999,    0.000, 2.52E+03,   33,    1.165, 5.51E+03,   12,    2.549, 2.44E+03,   13,    1.129, 5.44E+03,   10,    2.518
  6,   8,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.23E+03,   18,    0.536, 1.06E+03,   21,    0.464,    0.000,  999,    0.000,   13.964,  999,  6.1E-03,  934.628,   28,    0.409, 2.28E+03,   13,    0.999,  828.875,    4,    0.363,    0.000,  999,    0.000,  668.157,   13,    0.293, 2.50E+03,   12,    1.093,  184.819,   73,  8.1E-02, 2.85E+03,    5,    1.248,  384.752,   37,    0.168,   77.459,   42,  3.4E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  828.875,    4,    0.363, 3.24E+03,    4,    1.416, 2.28E+03,    3,    1.000, 3.22E+03,   12,    1.408, 6.22E+03,   20,    2.722,    0.000,  999,    0.000, 1.28E+03,   45,    0.562, 2.03E+03,   30,    0.889,  752.887,   52,    0.330, 4.07E+03,   15,    1.781,  838.997,   50,    0.367, 3.16E+03,   23,    1.385, 1.75E+03,   26,    0.768, 6.22E+03,   20,    2.722, 1.02E+04,    8,    4.474, 3.31E+03,   10,    1.451, 4.82E+03,   11,    2.111
  6,   9,   10.301,  999,  4.8E-03,    0.000,  999,    0.000,   87.203,  287,  4.1E-02, 2.04E+03,   13,    0.959,    0.000,  999,    0.000,   62.450,  344,  2.9E-02,  754.200,   32,    0.354, 2.26E+03,   12,    1.062,  955.403,    3,    0.448,    0.000,  999,    0.000,  603.245,   15,    0.283, 2.16E+03,   15,    1.012,   47.414,  274,  2.2E-02, 3.20E+03,    4,    1.502,  574.339,   23,    0.269,  151.399,   24,  7.1E-02,    0.000,  999,    0.000,  259.057,   53,    0.122,  955.403,    3,    0.448, 3.78E+03,    3,    1.771, 2.13E+03,    4,    1.000, 3.02E+03,   12,    1.415, 1.27E+03,  126,    0.597,  572.790,  163,    0.269,  413.096,   98,    0.194, 1.98E+03,   23,    0.931,  365.150,   70,    0.171, 2.83E+03,   22,    1.327,  712.731,   55,    0.334, 3.89E+03,   18,    1.825, 1.23E+03,   43,    0.576, 1.85E+03,   50,    0.866, 6.45E+03,   15,    3.026, 2.40E+03,   15,    1.125, 3.19E+03,   19,    1.498
  6,  10,   73.826,  149,  3.5E-02,    0.000,  999,    0.000,  226.716,  110,    0.107, 1.89E+03,   14,    0.893,    0.000,  999,    0.000,    0.000,  999,    0.000,  663.420,   34,    0.313, 2.04E+03,   13,    0.965,  918.491,    3,    0.434,    0.000,  999,    0.000,  531.310,   15,    0.251, 1.57E+03,   18,    0.741,    0.000,  999,    0.000, 3.29E+03,    4,    1.555,  564.799,   23,    0.267,  123.911,   27,  5.9E-02,    0.000,  999,    0.000,  470.312,   29,    0.222,  918.491,    3,    0.434, 3.86E+03,    3,    1.821, 2.12E+03,    4,    1.000, 2.71E+03,   13,    1.278,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.24E+03,   15,    1.060,    3.774,  940,  1.8E-03, 4.50E+03,   13,    2.124,  519.098,   49,    0.245,  645.901,   66,    0.305, 2.40E+03,   18,    1.133,    0.000,  999,    0.000, 1.16E+03,   47,    0.550, 2.24E+03,   15,    1.060, 4.50E+03,   13,    2.126
  7,   6,   37.124,  360,  1.9E-02,    0.000,  999,    0.000,  642.597,   42,    0.331, 1.30E+03,   22,    0.669,    0.000,  999,    0.000,   62.264,  338,  3.2E-02,  701.341,   39,    0.361, 1.93E+03,   16,    0.994,  791.841,    4,    0.408,    0.000,  999,    0.000,  560.297,   18,    0.288, 1.55E+03,   22,    0.799,   45.782,  315,  2.4E-02, 2.93E+03,    5,    1.511,  621.699,   23,    0.320,   49.528,   77,  2.5E-02,    0.000,  999,    0.000,  226.913,   72,    0.117,  791.841,    4,    0.408, 3.56E+03,    4,    1.831, 1.94E+03,    5,    1.000, 2.63E+03,   16,    1.355, 3.66E+03,   30,    1.882,    0.000,  999,    0.000,  401.988,  119,    0.207, 1.89E+03,   26,    0.973,  670.048,   49,    0.345, 3.86E+03,   18,    1.988,  654.793,   43,    0.337, 2.08E+03,   31,    1.073,  966.942,   41,    0.498, 3.66E+03,   30,    1.882, 6.39E+03,   15,    3.292, 2.29E+03,   16,    1.180, 4.53E+03,   14,    2.333
  7,  10,    0.000,  999,    0.000,    0.000,  999,    0.000,  604.243,   34,    0.334, 1.20E+03,   19,    0.666,    0.000,  999,    0.000,    0.000,  999,    0.000,  486.690,   41,    0.269, 1.93E+03,   12,    1.068,  755.185,    4,    0.418,    0.000,  999,    0.000,  396.548,   19,    0.219, 1.23E+03,   21,    0.683,    0.000,  999,    0.000, 2.86E+03,    4,    1.583,  971.066,   10,    0.537,   26.342,  115,  1.5E-02,    0.000,  999,    0.000,  369.901,   36,    0.205,  755.185,    4,    0.418, 3.83E+03,    3,    2.120, 1.81E+03,    4,    1.000, 2.42E+03,   13,    1.337,    0.000,  999,    0.000,  315.569,   97,    0.175,   16.435,  949,  9.1E-03, 2.17E+03,   16,    1.200,   74.227,  140,  4.1E-02, 4.67E+03,   12,    2.583,  623.256,   36,    0.345, 1.89E+03,   26,    1.045, 1.21E+03,   30,    0.668,  315.569,   97,    0.175, 2.83E+03,   20,    1.565, 2.19E+03,   15,    1.209, 4.74E+03,   12,    2.624
  8,   6,   68.148,  176,  3.4E-02,    0.000,  999,    0.000,  508.194,   49,    0.257, 1.47E+03,   18,    0.743,    0.000,  999,    0.000,   13.692,  999,  6.9E-03,  641.565,   39,    0.325, 1.92E+03,   15,    0.971,  785.560,    4,    0.397,    0.000,  999,    0.000,  623.001,   15,    0.315, 1.47E+03,   21,    0.742,   70.810,  184,  3.6E-02, 3.04E+03,    5,    1.540,  775.287,   16,    0.392,   53.616,   67,  2.7E-02,  147.726,  190,  7.5E-02,  321.323,   47,    0.163,  785.560,    4,    0.397, 3.82E+03,    3,    1.933, 1.98E+03,    4,    1.000, 2.56E+03,   15,    1.295, 2.03E+03,   40,    1.025,    0.000,  999,    0.000,  548.693,   67,    0.278, 2.12E+03,   22,    1.070,  347.558,   69,    0.176, 3.75E+03,   18,    1.897,  757.075,   47,    0.383,   23.853,  999,  1.2E-02,  338.746,  106,    0.171, 2.03E+03,   40,    1.025, 2.81E+03,   29,    1.420, 2.66E+03,   14,    1.348, 4.10E+03,   16,    2.073
  8,  10,  164.968,   59,  9.4E-02,    0.000,  999,    0.000,  693.621,   27,    0.397, 1.05E+03,   19,    0.603,    0.000,  999,    0.000,    0.000,  999,    0.000,  315.055,   62,    0.180, 1.73E+03,   13,    0.990,  740.738,    4,    0.424,    0.000,  999,    0.000,  521.457,   14,    0.298,  954.641,   27,    0.546,    0.000,  999,    0.000, 2.93E+03,    4,    1.676, 1.18E+03,    9,    0.673,   44.223,   70,  2.5E-02,    0.000,  999,    0.000,  316.413,   41,    0.181,  740.738,    4,    0.424, 4.11E+03,    3,    2.349, 1.75E+03,    4,    1.000, 2.05E+03,   14,    1.171,   96.908,  877,  5.5E-02,  287.431,   85,    0.164,   38.926,  593,  2.2E-02, 1.81E+03,   19,    1.038,   87.381,  161,  5.0E-02, 3.78E+03,   15,    2.163,  604.189,   37,    0.346,  887.763,   51,    0.508,  763.735,   46,    0.437,  384.339,  175,    0.220, 1.88E+03,   37,    1.073, 1.85E+03,   18,    1.060, 3.87E+03,   15,    2.213
  9,   6,   53.639,  199,  2.5E-02,    0.000,  999,    0.000, 1.04E+03,   21,    0.488, 1.10E+03,   21,    0.512,    0.000,  999,    0.000,    0.000,  999,    0.000,  666.928,   33,    0.312, 2.09E+03,   12,    0.977,  834.099,    3,    0.390,    0.000,  999,    0.000,  692.022,   12,    0.323, 1.81E+03,   16,    0.845,    0.000,  999,    0.000, 3.25E+03,    4,    1.518,  783.280,   15,    0.366,   93.862,   35,  4.4E-02,    0.000,  999,    0.000,   17.990,  747,  8.4E-03,  834.099,    3,    0.390, 4.03E+03,    3,    1.884, 2.14E+03,    3,    1.000, 2.76E+03,   12,    1.288, 2.30E+03,   33,    1.073,    0.000,  999,    0.000,  518.824,   69,    0.242, 1.57E+03,   25,    0.734,  449.476,   53,    0.210, 3.05E+03,   19,    1.425,  497.602,   54,    0.233,  779.142,   59,    0.364,  645.162,   53,    0.301, 2.30E+03,   33,    1.073, 3.57E+03,   22,    1.670, 2.09E+03,   16,    0.976, 3.50E+03,   16,    1.635
  9,  10,  404.590,   24,    0.221,    0.000,  999,    0.000,  806.770,   25,    0.441, 1.02E+03,   21,    0.559,    0.000,  999,    0.000,    0.000,  999,    0.000,  340.634,   56,    0.186, 1.72E+03,   13,    0.940,  808.322,    3,    0.442,    0.000,  999,    0.000,  497.343,   15,    0.272, 1.29E+03,   20,    0.708,   75.569,  135,  4.1E-02, 2.92E+03,    4,    1.599, 1.10E+03,    9,    0.604,   91.647,   33,  5.0E-02,    0.000,  999,    0.000,  472.084,   26,    0.258,  808.322,    3,    0.442, 4.03E+03,    2,    2.203, 1.83E+03,    4,    1.000, 2.06E+03,   14,    1.127,    0.000,  999,    0.000,  125.472,  108,  6.9E-02,   32.738,  133,  1.8E-02, 1.66E+03,   17,    0.908,   19.694,  133,  1.1E-02, 3.08E+03,   17,    1.682,  405.017,   47,    0.221,  782.693,   49,    0.428, 1.25E+03,   25,    0.682,  125.472,  108,  6.9E-02, 1.31E+03,   37,    0.718, 1.69E+03,   17,    0.926, 3.10E+03,   16,    1.693
 10,   6,   61.614,  195,  2.6E-02,    0.000,  999,    0.000, 1.34E+03,   19,    0.557, 1.07E+03,   24,    0.443,    0.000,  999,    0.000,    0.000,  999,    0.000,  781.052,   32,    0.325, 2.30E+03,   12,    0.957,  896.883,    3,    0.373,    0.000,  999,    0.000,  756.550,   11,    0.314, 1.91E+03,   17,    0.796,  107.464,  123,  4.5E-02, 3.33E+03,    4,    1.384,  667.406,   21,    0.277,  124.905,   28,  5.2E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  896.883,    3,    0.373, 4.00E+03,    3,    1.662, 2.41E+03,    3,    1.000, 3.08E+03,   13,    1.281, 2.94E+03,   30,    1.223,    0.000,  999,    0.000,  551.897,   75,    0.229, 1.82E+03,   24,    0.756,  697.821,   39,    0.290, 3.81E+03,   16,    1.586,  594.855,   49,    0.247, 1.21E+03,   41,    0.503,  747.260,   46,    0.311, 2.94E+03,   30,    1.223, 4.75E+03,   18,    1.973, 2.37E+03,   14,    0.985, 4.51E+03,   13,    1.876
 10,   7,  115.150,   99,  4.7E-02,    0.000,  999,    0.000, 1.71E+03,   11,    0.695,  752.367,   25,    0.305,    0.000,  999,    0.000,    0.000,  999,    0.000,  717.361,   33,    0.291, 2.05E+03,   13,    0.831,  565.366,    5,    0.229,    0.000,  999,    0.000,  582.884,   14,    0.236, 1.13E+03,   23,    0.458,   31.056,  393,  1.3E-02, 3.00E+03,    4,    1.217,  438.295,   27,    0.178,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  565.366,    5,    0.229, 3.44E+03,    3,    1.395, 2.47E+03,    3,    1.000, 2.77E+03,   13,    1.121, 2.44E+03,   34,    0.989,    0.000,  999,    0.000,   77.194,  506,  3.1E-02, 2.28E+03,   20,    0.926,  542.920,   50,    0.220, 4.98E+03,   12,    2.018,  803.553,   34,    0.326, 2.13E+03,   27,    0.862, 1.64E+03,   24,    0.664, 2.44E+03,   34,    0.989, 5.37E+03,   13,    2.176, 2.36E+03,   14,    0.957, 5.52E+03,   11,    2.239
 10,   8,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.58E+03,   10,    0.674,  762.560,   19,    0.326,    0.000,  999,    0.000,    0.000,  999,    0.000,  655.525,   31,    0.280, 2.19E+03,   11,    0.935,  477.728,    5,    0.204,    0.000,  999,    0.000,  435.536,   17,    0.186, 1.12E+03,   21,    0.480,    0.000,  999,    0.000, 2.72E+03,    4,    1.164,  624.056,   14,    0.267,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  477.728,    5,    0.204, 3.35E+03,    3,    1.430, 2.34E+03,    3,    1.000, 2.84E+03,   11,    1.215,  330.371,  203,    0.141,  190.187,  189,  8.1E-02,    0.000,  999,    0.000, 1.77E+03,   16,    0.754,  121.394,  111,  5.2E-02, 3.80E+03,   13,    1.624,  554.755,   33,    0.237, 1.65E+03,   26,    0.706, 1.50E+03,   22,    0.642,  520.558,   83,    0.222, 2.73E+03,   20,    1.166, 1.77E+03,   16,    0.754, 3.92E+03,   13,    1.676
