Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, -CrCH2, -CrCH2 %SD, -CrCH2/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr, Lip13a, Lip13a %SD, Lip13a/Cr+PCr, Lip13b, Lip13b %SD, Lip13b/Cr+PCr, Lip09, Lip09 %SD, Lip09/Cr+PCr, MM09, MM09 %SD, MM09/Cr+PCr, Lip20, Lip20 %SD, Lip20/Cr+PCr, MM20, MM20 %SD, MM20/Cr+PCr, MM12, MM12 %SD, MM12/Cr+PCr, MM14, MM14 %SD, MM14/Cr+PCr, MM17, MM17 %SD, MM17/Cr+PCr, Lip13a+Lip13b, Lip13a+Lip13b %SD, Lip13a+Lip13b/Cr+PCr, MM14+Lip13a+L, MM14+Lip13a+L %SD, MM14+Lip13a+L/Cr+PCr, MM09+Lip09, MM09+Lip09 %SD, MM09+Lip09/Cr+PCr, MM20+Lip20, MM20+Lip20 %SD, MM20+Lip20/Cr+PCr
  8,   8,    0.000,  999,    0.000,  183.952,  102,    0.206,  156.072,  159,    0.175,  737.144,   35,    0.825,  119.676,   96,    0.134,   32.692,  354,  3.7E-02,  446.852,   72,    0.500, 1.41E+03,   26,    1.577,  296.714,   10,    0.332,    0.000,  999,    0.000,  107.129,   98,    0.120, 1.08E+03,   31,    1.207,    0.000,  999,    0.000, 1.76E+03,    8,    1.966,  192.137,   80,    0.215,   66.984,   44,  7.5E-02,  164.690,  107,    0.184,  209.755,   61,    0.235,  296.714,   10,    0.332, 1.95E+03,    6,    2.181,  893.216,    9,    1.000, 1.86E+03,   28,    2.077,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.43E+03,   15,    1.604,   10.800,  999,  1.2E-02, 2.52E+03,   16,    2.825,  513.783,   26,    0.575,    0.000,  999,    0.000, 1.02E+03,   22,    1.141,    0.000,  999,    0.000,  513.783,   26,    0.575, 1.43E+03,   15,    1.604, 2.53E+03,   16,    2.837
  7,   7,    0.000,  999,    0.000,  113.375,  133,    0.116,  957.863,   19,    0.977,   22.163,  786,  2.3E-02,   97.591,   92,    0.100,   89.750,  103,  9.2E-02,  528.057,   48,    0.539, 1.16E+03,   25,    1.184,  332.324,    9,    0.339,    0.000,  999,    0.000,  365.074,   26,    0.373, 1.74E+03,   19,    1.777,   33.113,  416,  3.4E-02, 1.26E+03,    9,    1.285,  331.207,   32,    0.338,   13.998,  180,  1.4E-02,    0.762,  999,  7.8E-04,    0.000,  999,    0.000,  332.324,    9,    0.339, 1.59E+03,    8,    1.623,  980.026,    8,    1.000, 1.69E+03,   22,    1.723, 3.67E+03,   21,    3.747,    0.000,  999,    0.000,  586.175,   82,    0.598, 1.52E+03,   29,    1.553,  547.224,   69,    0.558, 1.91E+03,   33,    1.951,  528.449,   51,    0.539, 1.64E+03,   33,    1.677,  530.693,   66,    0.542, 3.67E+03,   21,    3.747, 5.84E+03,   11,    5.963, 2.11E+03,   15,    2.151, 2.46E+03,   25,    2.510
  7,   8,    0.000,  999,    0.000,   80.715,  234,  9.0E-02,  894.058,   28,    0.992,    7.290,  999,  8.1E-03,  100.169,  115,    0.111,  118.241,   98,    0.131,  452.525,   74,    0.502, 1.65E+03,   24,    1.830,  325.935,   10,    0.362,    0.000,  999,    0.000,  380.957,   30,    0.423, 1.80E+03,   21,    1.998,    0.000,  999,    0.000, 1.20E+03,   10,    1.326,  419.135,   30,    0.465,   24.078,  126,  2.7E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  325.935,   10,    0.362, 1.61E+03,    8,    1.791,  901.348,    9,    1.000, 2.10E+03,   25,    2.333,    0.000,  999,    0.000, 1.33E+03,   18,    1.477,    3.626,  999,  4.0E-03, 1.76E+03,   17,    1.953,  210.449,   70,    0.233, 2.82E+03,   18,    3.132,  551.947,   30,    0.612, 3.58E+03,   11,    3.967, 1.86E+03,   17,    2.059, 1.33E+03,   18,    1.477, 5.46E+03,    8,    6.057, 1.76E+03,   15,    1.957, 3.03E+03,   17,    3.366
  7,   9,    0.000,  999,    0.000,    0.000,  999,    0.000,  481.936,   47,    0.599,  323.162,   71,    0.401,   57.452,  211,  7.1E-02,   27.185,  447,  3.4E-02,  403.202,   72,    0.501, 1.01E+03,   33,    1.257,  347.158,    9,    0.431,    0.000,  999,    0.000,  159.620,   59,    0.198,  910.001,   35,    1.130,    0.000,  999,    0.000, 1.47E+03,   10,    1.831,  339.374,   44,    0.422,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  347.158,    9,    0.431, 1.81E+03,    7,    2.252,  805.098,    9,    1.000, 1.42E+03,   33,    1.758,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.77E+03,   14,    2.192,   36.901,  240,  4.6E-02, 4.52E+03,   11,    5.613,  517.901,   36,    0.643,    0.000,  999,    0.000, 2.02E+03,   17,    2.512,    0.000,  999,    0.000,  517.901,   36,    0.643, 1.77E+03,   14,    2.192, 4.56E+03,   11,    5.659
  8,   7,    0.000,  999,    0.000,   70.355,  307,  7.0E-02,  895.176,   26,    0.887,  113.485,  207,    0.113,   46.466,  280,  4.6E-02,   87.803,  153,  8.7E-02,  267.983,  111,    0.266, 1.22E+03,   28,    1.206,  295.240,   11,    0.293,    0.000,  999,    0.000,  362.676,   30,    0.360, 1.25E+03,   29,    1.240,  107.717,  150,    0.107, 1.58E+03,    8,    1.562,  530.131,   24,    0.526,   24.882,  133,  2.5E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  295.240,   11,    0.293, 2.11E+03,    7,    2.087, 1.01E+03,    9,    1.000, 1.48E+03,   29,    1.471, 2.77E+03,   33,    2.750,    0.000,  999,    0.000,  680.697,   59,    0.675, 1.84E+03,   25,    1.824,  468.208,   61,    0.464, 2.17E+03,   31,    2.147,  713.470,   43,    0.707,  674.867,   84,    0.669,  329.088,  111,    0.326, 2.77E+03,   33,    2.750, 4.16E+03,   18,    4.126, 2.52E+03,   14,    2.499, 2.63E+03,   25,    2.611
  8,   9,    0.000,  999,    0.000,   26.117,  727,  3.1E-02,  535.141,   45,    0.628,  316.637,   78,    0.372,   37.145,  323,  4.4E-02,   26.087,  460,  3.1E-02,  263.858,   95,    0.310, 1.10E+03,   27,    1.286,  357.063,    7,    0.419,    0.000,  999,    0.000,  165.358,   51,    0.194,  885.617,   34,    1.040,    0.000,  999,    0.000, 1.64E+03,    8,    1.931,  360.138,   38,    0.423,   52.584,   54,  6.2E-02,    0.000,  999,    0.000,  367.964,   33,    0.432,  357.063,    7,    0.419, 2.01E+03,    5,    2.354,  851.778,    8,    1.000, 1.36E+03,   29,    1.596,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.32E+03,   17,    1.555, 3.49E-03,  999,  4.1E-06, 2.89E+03,   15,    3.396,  127.491,  119,    0.150,    0.000,  999,    0.000, 2.02E+03,   15,    2.375,    0.000,  999,    0.000,  127.491,  119,    0.150, 1.32E+03,   17,    1.555, 2.89E+03,   15,    3.396
  9,   7,   22.439,  535,  2.1E-02,   29.537,  742,  2.7E-02,  718.685,   18,    0.660,  369.643,   34,    0.340,    0.000,  999,    0.000,   50.775,  275,  4.7E-02,  373.973,   65,    0.344, 1.42E+03,   19,    1.304,  313.908,    7,    0.288,    0.000,  999,    0.000,  334.267,   25,    0.307,  982.367,   28,    0.903,    0.000,  999,    0.000, 2.05E+03,    5,    1.884,  440.878,   26,    0.405,    8.003,  349,  7.4E-03,    0.000,  999,    0.000,    0.000,  999,    0.000,  313.908,    7,    0.288, 2.49E+03,    4,    2.289, 1.09E+03,    6,    1.000, 1.79E+03,   21,    1.648, 2.04E+03,   29,    1.877,    0.000,  999,    0.000,  565.250,   58,    0.519, 1.86E+03,   18,    1.710,  330.907,   70,    0.304, 2.67E+03,   17,    2.457,  527.133,   56,    0.484, 1.75E+03,   23,    1.604,  597.458,   38,    0.549, 2.04E+03,   29,    1.877, 4.31E+03,    9,    3.965, 2.43E+03,    9,    2.230, 3.01E+03,   15,    2.761
  9,   8,  250.666,   56,    0.213,    0.000,  999,    0.000,  729.136,   20,    0.619,  448.103,   32,    0.381,  126.028,  120,    0.107,   79.361,  189,  6.7E-02,  636.058,   46,    0.540, 1.55E+03,   22,    1.317,  323.993,    8,    0.275,    0.000,  999,    0.000,  376.007,   25,    0.319, 1.49E+03,   20,    1.266,    0.000,  999,    0.000, 2.20E+03,    6,    1.870,  458.585,   32,    0.390,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  323.993,    8,    0.275, 2.66E+03,    4,    2.260, 1.18E+03,    6,    1.000, 2.19E+03,   22,    1.857,    0.000,  999,    0.000,    0.000,  999,    0.000, 6.50E-03,  999,  5.5E-06, 1.39E+03,   13,    1.182, 1.72E-04,  999,  1.5E-07, 2.08E+03,   19,    1.771,  263.636,   59,    0.224,    0.000,  999,    0.000,  757.621,   28,    0.644,    0.000,  999,    0.000,  263.636,   59,    0.224, 1.39E+03,   13,    1.182, 2.08E+03,   19,    1.771
  9,   9,  215.881,   36,    0.251,    0.000,  999,    0.000,  347.163,   43,    0.404,  512.991,   31,    0.596,    0.000,  999,    0.000,    0.000,  999,    0.000,   48.094,  322,  5.6E-02, 1.10E+03,   16,    1.274,  372.062,    5,    0.433,    0.000,  999,    0.000,  270.320,   21,    0.314,  788.209,   26,    0.916,    0.000,  999,    0.000, 1.77E+03,    5,    2.057,  561.942,   15,    0.653,   23.180,   95,  2.7E-02,    0.000,  999,    0.000,  244.605,   37,    0.284,  372.062,    5,    0.433, 2.33E+03,    3,    2.711,  860.155,    6,    1.000, 1.14E+03,   20,    1.330,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.08E+03,   19,    1.251, 2.86E-03,  999,  3.3E-06, 2.15E+03,   17,    2.497,  151.419,   88,    0.176, 1.53E+03,   21,    1.776, 1.09E+03,   23,    1.266,    0.000,  999,    0.000, 1.68E+03,   23,    1.952, 1.08E+03,   19,    1.251, 2.15E+03,   17,    2.497
  6,   6,   45.948,  228,  4.1E-02,    0.000,  999,    0.000,  853.507,   21,    0.770,  254.818,   72,    0.230,   26.534,  445,  2.4E-02,    0.000,  999,    0.000,  385.743,   55,    0.348, 1.32E+03,   19,    1.193,  374.165,    6,    0.338,    0.000,  999,    0.000,  476.075,   15,    0.430,  933.342,   26,    0.842,    0.000,  999,    0.000, 1.58E+03,    7,    1.425,  329.370,   37,    0.297,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  374.165,    6,    0.338, 1.91E+03,    5,    1.722, 1.11E+03,    5,    1.000, 1.71E+03,   19,    1.541, 7.62E+03,   16,    6.875,    0.000,  999,    0.000, 1.17E+03,   41,    1.054, 1.14E+03,   40,    1.026, 1.40E+03,   25,    1.260, 1.94E+03,   27,    1.755,  411.187,   61,    0.371, 2.30E+03,   27,    2.075, 1.22E+03,   25,    1.099, 7.62E+03,   16,    6.875, 1.03E+04,    8,    9.320, 2.31E+03,   12,    2.080, 3.34E+03,   14,    3.014
  6,   7,    0.000,  999,    0.000,  102.681,  196,  9.3E-02, 1.05E+03,   17,    0.958,   46.603,  382,  4.2E-02,   16.048,  767,  1.5E-02,   63.174,  201,  5.7E-02,  358.830,   63,    0.326, 1.34E+03,   20,    1.219,  369.137,    7,    0.335,    0.000,  999,    0.000,  432.071,   19,    0.392, 1.22E+03,   22,    1.110,    0.000,  999,    0.000, 1.42E+03,    8,    1.289,  325.968,   36,    0.296,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  369.137,    7,    0.335, 1.74E+03,    6,    1.585, 1.10E+03,    6,    1.000, 1.70E+03,   20,    1.545, 3.42E+03,   24,    3.102,    0.000,  999,    0.000,  998.240,   39,    0.907,  786.232,   48,    0.714,  661.846,   43,    0.601, 1.26E+03,   38,    1.143,  227.884,  104,    0.207,  996.520,   48,    0.905,    0.000,  999,    0.000, 3.42E+03,   24,    3.102, 4.64E+03,   12,    4.214, 1.78E+03,   14,    1.621, 1.92E+03,   23,    1.744
  6,   8,    0.000,  999,    0.000,   89.055,  198,  8.9E-02, 1.00E+03,    7,    1.000,    0.000,  999,    0.000,   45.176,  240,  4.5E-02,   99.455,  112,  9.9E-02,  591.273,   36,    0.589, 1.26E+03,   20,    1.251,  370.893,    7,    0.369,    0.000,  999,    0.000,  289.665,   26,    0.288, 1.16E+03,   22,    1.154,    0.000,  999,    0.000, 1.29E+03,    8,    1.283,  417.153,   26,    0.415,    9.349,  262,  9.3E-03,    0.000,  999,    0.000,    0.000,  999,    0.000,  370.893,    7,    0.369, 1.71E+03,    6,    1.698, 1.00E+03,    7,    1.000, 1.85E+03,   18,    1.840, 1.68E+03,   36,    1.674,    0.000,  999,    0.000,  329.587,  116,    0.328, 2.20E+03,   20,    2.195,  160.256,  169,    0.160, 1.79E+03,   29,    1.779, 1.36E+03,   24,    1.355, 2.71E+03,    9,    2.694, 1.48E+03,   26,    1.469, 1.68E+03,   36,    1.674, 5.75E+03,    9,    5.723, 2.53E+03,   11,    2.523, 1.95E+03,   26,    1.939
  6,   9,   64.443,  156,  6.5E-02,    0.000,  999,    0.000,  512.852,   36,    0.517,  479.448,   39,    0.483,    0.000,  999,    0.000,    0.000,  999,    0.000,  346.406,   57,    0.349,  802.539,   27,    0.809,  401.612,    5,    0.405,    0.000,  999,    0.000,  314.759,   22,    0.317,  868.571,   26,    0.875,    0.000,  999,    0.000, 1.44E+03,    7,    1.448,  482.021,   22,    0.486,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  401.612,    5,    0.405, 1.92E+03,    5,    1.934,  992.300,    6,    1.000, 1.15E+03,   26,    1.158, 2.03E+03,   28,    2.049,    0.000,  999,    0.000,  224.171,  155,    0.226, 2.55E+03,   16,    2.565,  373.239,   69,    0.376, 2.97E+03,   16,    2.994, 1.18E+03,   22,    1.185, 2.65E+03,   10,    2.671, 1.98E+03,   21,    1.996, 2.03E+03,   28,    2.049, 5.86E+03,   10,    5.906, 2.77E+03,   10,    2.791, 3.34E+03,   14,    3.370
  6,  10,  395.896,   33,    0.323,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.23E+03,    5,    1.000,    0.000,  999,    0.000,   41.736,  370,  3.4E-02,  289.043,   87,    0.236, 1.18E+03,   24,    0.963,  524.558,    5,    0.428,    0.000,  999,    0.000,  380.484,   21,    0.310, 1.31E+03,   21,    1.067,    0.000,  999,    0.000, 2.11E+03,    7,    1.722,  478.578,   33,    0.390,   87.994,   34,  7.2E-02,    0.000,  999,    0.000,  384.115,   27,    0.313,  524.558,    5,    0.428, 2.59E+03,    4,    2.113, 1.23E+03,    5,    1.000, 1.47E+03,   27,    1.198,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.39E+03,   12,    1.138,    0.000,  999,    0.000, 2.46E+03,   15,    2.008,  202.623,   72,    0.165, 1.65E+03,   16,    1.343, 1.72E+03,   15,    1.404,    0.000,  999,    0.000, 1.85E+03,   14,    1.509, 1.39E+03,   12,    1.138, 2.46E+03,   15,    2.008
  7,   6,   13.872,  715,  1.5E-02,   81.946,  206,  8.7E-02,  547.002,   24,    0.582,  392.117,   33,    0.418,   12.073,  829,  1.3E-02,    0.000,  999,    0.000,  255.715,   76,    0.272,  652.463,   34,    0.695,  308.783,    7,    0.329,    0.000,  999,    0.000,  166.485,   43,    0.177,  721.915,   33,    0.769,    0.000,  999,    0.000, 1.30E+03,    6,    1.387,  511.362,   15,    0.545,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  308.783,    7,    0.329, 1.81E+03,    5,    1.932,  939.119,    6,    1.000,  908.177,   31,    0.967, 5.72E+03,   13,    6.095,    0.000,  999,    0.000,  868.994,   47,    0.925, 1.43E+03,   25,    1.519, 1.05E+03,   29,    1.118, 2.72E+03,   19,    2.901,  492.982,   48,    0.525, 1.53E+03,   29,    1.629,  811.504,   34,    0.864, 5.72E+03,   13,    6.095, 7.75E+03,    7,    8.249, 2.30E+03,   11,    2.444, 3.77E+03,   13,    4.019
  7,  10,  326.788,   41,    0.305,    0.000,  999,    0.000,  239.752,  109,    0.224,  830.803,   33,    0.776,   36.203,  424,  3.4E-02,    0.000,  999,    0.000,  415.480,   63,    0.388, 1.28E+03,   24,    1.192,  483.172,    5,    0.451,    0.000,  999,    0.000,  292.375,   30,    0.273, 1.03E+03,   29,    0.964,    0.000,  999,    0.000, 2.22E+03,    6,    2.070,  617.693,   21,    0.577,   54.476,   57,  5.1E-02,    0.000,  999,    0.000,  409.941,   31,    0.383,  483.172,    5,    0.451, 2.83E+03,    4,    2.647, 1.07E+03,    7,    1.000, 1.69E+03,   25,    1.580,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.37E+03,   15,    1.279, 6.81E-03,  999,  6.4E-06, 3.30E+03,   12,    3.081,  227.628,   56,    0.213, 1.09E+03,   29,    1.021, 1.34E+03,   18,    1.247,    0.000,  999,    0.000, 1.32E+03,   27,    1.234, 1.37E+03,   15,    1.279, 3.30E+03,   12,    3.081
  8,   6,    0.000,  999,    0.000,   98.435,  203,    0.105,  313.215,   51,    0.333,  628.541,   26,    0.667,    0.000,  999,    0.000,  104.030,  123,    0.110,  290.924,   78,    0.309,  810.152,   32,    0.860,  333.250,    8,    0.354,    0.000,  999,    0.000,  245.321,   33,    0.260,  558.208,   46,    0.593,   51.325,  242,  5.4E-02, 1.50E+03,    7,    1.589,  528.820,   18,    0.562,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  333.250,    8,    0.354, 2.02E+03,    5,    2.150,  941.755,    7,    1.000, 1.10E+03,   31,    1.169, 1.33E+03,   32,    1.416,    0.000,  999,    0.000,  279.647,   70,    0.297, 1.30E+03,   18,    1.383,  214.449,   62,    0.228, 1.99E+03,   21,    2.115,  396.703,   42,    0.421, 1.43E+03,   23,    1.514,  445.077,   49,    0.473, 1.33E+03,   32,    1.416, 3.16E+03,   11,    3.351, 1.58E+03,   12,    1.680, 2.21E+03,   18,    2.343
  8,  10,   73.903,  119,  9.2E-02,    0.000,  999,    0.000,  188.314,   85,    0.234,  614.846,   28,    0.766,    0.000,  999,    0.000,   12.471,  999,  1.6E-02,  177.403,   98,    0.221,  739.815,   26,    0.921,  274.951,   30,    0.342,  124.553,   67,    0.155,  241.058,   27,    0.300,  676.867,   32,    0.843,    0.000,  999,    0.000, 1.93E+03,    6,    2.404,  789.837,   12,    0.983,   25.045,   99,  3.1E-02,    0.000,  999,    0.000,  366.686,   28,    0.457,  399.503,    6,    0.497, 2.72E+03,    3,    3.388,  803.160,    7,    1.000,  917.218,   27,    1.142,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.82E+03,   13,    2.261, 8.79E-03,  999,  1.1E-05, 3.78E+03,   11,    4.707,  411.976,   30,    0.513, 2.06E+03,   15,    2.564, 1.29E+03,   19,    1.604,    0.000,  999,    0.000, 2.47E+03,   15,    3.077, 1.82E+03,   13,    2.261, 3.78E+03,   11,    4.707
  9,   6,  114.702,   85,    0.111,   15.307,  999,  1.5E-02,  490.695,   31,    0.473,  547.265,   29,    0.527,    0.000,  999,    0.000,  107.735,  125,    0.104,  534.645,   38,    0.515, 1.19E+03,   19,    1.143,  422.223,    5,    0.407,    0.000,  999,    0.000,  367.978,   19,    0.355, 1.13E+03,   20,    1.089,    0.000,  999,    0.000, 2.03E+03,    6,    1.960,  424.852,   26,    0.409,   53.706,   48,  5.2E-02,  222.806,   81,    0.215,   79.315,  123,  7.6E-02,  422.223,    5,    0.407, 2.46E+03,    4,    2.369, 1.04E+03,    6,    1.000, 1.72E+03,   18,    1.659, 1.33E+03,   37,    1.277,    0.000,  999,    0.000,  365.758,   62,    0.352, 1.20E+03,   21,    1.156,  170.672,   91,    0.164, 1.55E+03,   23,    1.489,  293.927,   65,    0.283, 1.01E+03,   35,    0.973,  217.981,   83,    0.210, 1.33E+03,   37,    1.277, 2.63E+03,   12,    2.533, 1.57E+03,   11,    1.509, 1.72E+03,   20,    1.654
  9,  10,  237.789,   30,    0.267,    0.000,  999,    0.000,  186.228,   70,    0.209,  703.559,   20,    0.791,    0.000,  999,    0.000,    7.020,  999,  7.9E-03,  134.648,  102,    0.151,  895.439,   18,    1.006,  402.181,    5,    0.452,    0.000,  999,    0.000,  220.665,   24,    0.248,  597.984,   29,    0.672,   48.240,  151,  5.4E-02, 1.85E+03,    5,    2.080,  781.638,    9,    0.878,   19.688,  108,  2.2E-02,   65.630,  231,  7.4E-02,  471.457,   19,    0.530,  402.181,    5,    0.452, 2.63E+03,    3,    2.959,  889.787,    6,    1.000, 1.03E+03,   19,    1.158,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.24E+03,   15,    1.397, 2.54E-03,  999,  2.9E-06, 2.49E+03,   14,    2.799,  297.676,   37,    0.335, 2.05E+03,   15,    2.299, 1.39E+03,   16,    1.565,    0.000,  999,    0.000, 2.34E+03,   14,    2.634, 1.24E+03,   15,    1.397, 2.49E+03,   14,    2.799
 10,   6,   71.848,  106,  6.0E-02,    0.000,  999,    0.000,  754.099,   15,    0.625,  451.948,   25,    0.375,    0.000,  999,    0.000,    0.000,  999,    0.000,  380.797,   41,    0.316, 1.43E+03,   13,    1.186,  438.185,    5,    0.363,    0.000,  999,    0.000,  362.640,   16,    0.301,  967.924,   20,    0.803,    0.000,  999,    0.000, 2.29E+03,    4,    1.895,  455.390,   18,    0.378,   17.452,  130,  1.4E-02,  270.555,   61,    0.224,   53.231,  167,  4.4E-02,  438.185,    5,    0.363, 2.74E+03,    3,    2.272, 1.21E+03,    4,    1.000, 1.81E+03,   13,    1.501, 1.78E+03,   32,    1.474,    0.000,  999,    0.000,  425.017,   64,    0.352, 1.38E+03,   22,    1.148,  295.239,   64,    0.245, 2.37E+03,   16,    1.964,  444.179,   49,    0.368,  730.955,   47,    0.606,  686.976,   32,    0.570, 1.78E+03,   32,    1.474, 2.95E+03,   13,    2.449, 1.81E+03,   11,    1.500, 2.66E+03,   14,    2.209
 10,   7,   91.859,   95,  7.1E-02,    0.000,  999,    0.000,  830.649,   12,    0.643,  460.288,   23,    0.357,    0.000,  999,    0.000,    0.000,  999,    0.000,  532.083,   34,    0.412, 1.45E+03,   14,    1.122,  310.821,    6,    0.241,    0.000,  999,    0.000,  357.146,   18,    0.277,  877.748,   23,    0.680,    0.000,  999,    0.000, 2.19E+03,    5,    1.693,  286.467,   34,    0.222,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  310.821,    6,    0.241, 2.47E+03,    4,    1.915, 1.29E+03,    4,    1.000, 1.98E+03,   14,    1.534, 1.79E+03,   37,    1.390,    0.000,  999,    0.000,  350.851,   90,    0.272, 1.67E+03,   21,    1.292,  172.829,  125,    0.134, 2.84E+03,   15,    2.202,  562.189,   43,    0.435, 1.56E+03,   29,    1.207,  853.824,   28,    0.661, 1.79E+03,   37,    1.390, 3.91E+03,   10,    3.032, 2.02E+03,   10,    1.564, 3.02E+03,   13,    2.336
 10,   8,  166.939,   67,    0.124,    0.000,  999,    0.000,  848.387,   15,    0.629,  500.921,   25,    0.371,   13.800,  999,  1.0E-02,   90.280,  160,  6.7E-02,  391.593,   57,    0.290, 1.52E+03,   18,    1.123,  306.861,    8,    0.227,    0.000,  999,    0.000,  263.679,   30,    0.195, 1.48E+03,   17,    1.096,   74.651,  161,  5.5E-02, 2.14E+03,    5,    1.588,  605.922,   17,    0.449,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  306.861,    8,    0.227, 2.75E+03,    4,    2.037, 1.35E+03,    5,    1.000, 1.91E+03,   18,    1.413,  183.176,  191,    0.136,    0.000,  999,    0.000,   54.907,  188,  4.1E-02, 1.47E+03,   14,    1.089,   23.188,  261,  1.7E-02, 1.32E+03,   30,    0.975,  483.490,   42,    0.358,    0.000,  999,    0.000,  603.032,   36,    0.447,  183.176,  191,    0.136,  666.665,   45,    0.494, 1.52E+03,   13,    1.130, 1.34E+03,   30,    0.992
 10,   9,  128.504,   45,    0.131,    0.000,  999,    0.000,  637.629,   13,    0.650,  343.380,   23,    0.350,    0.000,  999,    0.000,   41.310,  269,  4.2E-02,  175.232,   66,    0.179, 1.11E+03,   12,    1.133,  355.636,    5,    0.363,    0.000,  999,    0.000,  239.546,   19,    0.244,  823.982,   17,    0.840,   92.926,   66,  9.5E-02, 1.74E+03,    4,    1.775,  710.670,    8,    0.724,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  355.636,    5,    0.363, 2.45E+03,    3,    2.500,  981.009,    4,    1.000, 1.29E+03,   14,    1.311,    0.000,  999,    0.000,    0.000,  999,    0.000, 4.02E-03,  999,  4.1E-06, 1.40E+03,   12,    1.430,    0.000,  999,    0.000, 2.30E+03,   14,    2.343,  199.128,   70,    0.203,  354.603,   57,    0.361,  639.850,   29,    0.652,    0.000,  999,    0.000,  553.730,   45,    0.564, 1.40E+03,   12,    1.430, 2.30E+03,   14,    2.343
 10,  10,  129.152,   54,    0.130,    0.000,  999,    0.000,  437.045,   26,    0.440,  555.754,   22,    0.560,    0.000,  999,    0.000,   81.879,  153,  8.2E-02,  226.200,   60,    0.228, 1.18E+03,   14,    1.188,  441.842,    5,    0.445,    0.000,  999,    0.000,  241.417,   22,    0.243,  916.634,   18,    0.923,  126.168,   58,    0.127, 1.76E+03,    5,    1.771,  761.065,    9,    0.767,   31.827,   66,  3.2E-02,   73.043,  205,  7.4E-02,  355.323,   23,    0.358,  441.842,    5,    0.445, 2.52E+03,    3,    2.538,  992.799,    5,    1.000, 1.41E+03,   14,    1.416,   87.610,  304,  8.8E-02,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.22E+03,   13,    1.229,    4.544,  999,  4.6E-03, 2.08E+03,   15,    2.098,  375.030,   34,    0.378, 1.73E+03,   17,    1.740, 1.11E+03,   18,    1.120,   87.610,  304,  8.8E-02, 2.19E+03,   12,    2.206, 1.22E+03,   13,    1.229, 2.09E+03,   14,    2.103
