Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, -CrCH2, -CrCH2 %SD, -CrCH2/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr, Lip13a, Lip13a %SD, Lip13a/Cr+PCr, Lip13b, Lip13b %SD, Lip13b/Cr+PCr, Lip09, Lip09 %SD, Lip09/Cr+PCr, MM09, MM09 %SD, MM09/Cr+PCr, Lip20, Lip20 %SD, Lip20/Cr+PCr, MM20, MM20 %SD, MM20/Cr+PCr, MM12, MM12 %SD, MM12/Cr+PCr, MM14, MM14 %SD, MM14/Cr+PCr, MM17, MM17 %SD, MM17/Cr+PCr, Lip13a+Lip13b, Lip13a+Lip13b %SD, Lip13a+Lip13b/Cr+PCr, MM14+Lip13a+L, MM14+Lip13a+L %SD, MM14+Lip13a+L/Cr+PCr, MM09+Lip09, MM09+Lip09 %SD, MM09+Lip09/Cr+PCr, MM20+Lip20, MM20+Lip20 %SD, MM20+Lip20/Cr+PCr
  6,   7,  109.064,  119,  5.7E-02,   47.803,  509,  2.5E-02,  485.957,   51,    0.255, 1.42E+03,   18,    0.745,    0.000,  999,    0.000,    0.000,  999,    0.000,  644.928,   40,    0.338, 1.45E+03,   20,    0.759,  714.377,    4,    0.374,    0.000,  999,    0.000,  527.884,   15,    0.277,  859.577,   34,    0.451,  575.365,   30,    0.302, 2.07E+03,    6,    1.082,   18.624,  665,  9.8E-03,   41.331,   75,  2.2E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  714.377,    4,    0.374, 2.08E+03,    4,    1.092, 1.91E+03,    4,    1.000, 2.09E+03,   20,    1.097,    0.000,  999,    0.000, 1.06E+03,   36,    0.556,    0.000,  999,    0.000, 1.33E+03,   18,    0.695,  156.180,   90,  8.2E-02, 2.98E+03,   14,    1.563,  392.056,   38,    0.206, 3.14E+03,   14,    1.648, 1.87E+03,   17,    0.980, 1.06E+03,   36,    0.556, 4.60E+03,   12,    2.409, 1.33E+03,   18,    0.695, 3.14E+03,   13,    1.645
  6,   8,    0.000,  999,    0.000,    0.000,  999,    0.000,  342.358,   69,    0.195, 1.41E+03,   17,    0.805,    0.000,  999,    0.000,    0.000,  999,    0.000,  497.133,   49,    0.283, 1.07E+03,   25,    0.612,  634.334,    4,    0.362,    0.000,  999,    0.000,  435.726,   17,    0.248,  520.676,   54,    0.297,  494.806,   42,    0.282, 1.62E+03,    4,    0.926,    0.000,  999,    0.000,   36.724,   78,  2.1E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  634.334,    4,    0.362, 1.62E+03,    4,    0.926, 1.75E+03,    3,    1.000, 1.57E+03,   25,    0.895,    0.000,  999,    0.000, 2.21E+03,   27,    1.258,  471.078,   65,    0.269, 1.22E+03,   28,    0.698,  387.017,   52,    0.221, 2.69E+03,   17,    1.533,  327.715,   73,    0.187, 2.12E+03,   25,    1.209,  414.547,   70,    0.236, 2.21E+03,   27,    1.258, 4.66E+03,   12,    2.654, 1.69E+03,   16,    0.966, 3.08E+03,   14,    1.753
  6,   9,    0.000,  999,    0.000,  206.138,  127,  9.8E-02,  492.811,   44,    0.235, 1.61E+03,   14,    0.765,    0.000,  999,    0.000,    0.000,  999,    0.000,  755.164,   35,    0.359, 1.80E+03,   16,    0.857,  803.418,    3,    0.382,    0.000,  999,    0.000,  469.482,   17,    0.223,  807.913,   37,    0.385,    0.000,  999,    0.000, 2.43E+03,    4,    1.157,   69.884,  155,  3.3E-02,   86.778,   37,  4.1E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  803.418,    3,    0.382, 2.50E+03,    3,    1.191, 2.10E+03,    3,    1.000, 2.56E+03,   16,    1.216,    0.000,  999,    0.000,  351.187,   33,    0.167,   71.286,   84,  3.4E-02, 1.14E+03,   17,    0.545,   60.409,   66,  2.9E-02, 2.67E+03,   13,    1.269,  278.758,   40,    0.133,  433.787,   60,    0.206,  774.528,   26,    0.369,  351.187,   33,    0.167, 1.06E+03,   31,    0.506, 1.22E+03,   16,    0.579, 2.73E+03,   13,    1.297
  6,  10,  295.983,   35,    0.147,    0.000,  999,    0.000,  681.230,   30,    0.337, 1.34E+03,   16,    0.663,    0.000,  999,    0.000,    0.000,  999,    0.000,  824.709,   25,    0.408, 1.85E+03,   13,    0.917,  753.745,    3,    0.373,    0.000,  999,    0.000,  571.221,   12,    0.283, 1.17E+03,   20,    0.578,    0.000,  999,    0.000, 2.59E+03,    3,    1.282,    0.000,  999,    0.000,  125.761,   20,  6.2E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  753.745,    3,    0.373, 2.59E+03,    3,    1.282, 2.02E+03,    3,    1.000, 2.68E+03,   12,    1.326, 3.13E+03,   28,    1.549,  666.518,   23,    0.330,  974.709,   40,    0.483, 1.20E+03,   32,    0.592,  501.265,   52,    0.248, 2.84E+03,   15,    1.408,  436.035,   72,    0.216, 1.24E+03,   37,    0.616, 1.21E+03,   24,    0.598, 3.79E+03,   22,    1.879, 5.47E+03,   10,    2.711, 2.17E+03,   11,    1.075, 3.34E+03,   12,    1.657
  7,   6,  174.064,   76,  8.4E-02,    0.000,  999,    0.000,  934.932,   29,    0.452, 1.13E+03,   24,    0.548,    0.000,  999,    0.000,    0.000,  999,    0.000,  746.253,   38,    0.361, 1.65E+03,   19,    0.796,  844.907,    3,    0.408,    0.000,  999,    0.000,  553.101,   16,    0.267,  970.241,   31,    0.469,    0.000,  999,    0.000, 2.69E+03,    3,    1.299,    0.000,  999,    0.000,   72.662,   45,  3.5E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  844.907,    3,    0.408, 2.69E+03,    3,    1.299, 2.07E+03,    3,    1.000, 2.39E+03,   19,    1.157,   94.189,  520,  4.6E-02,    0.000,  999,    0.000,   27.506,  562,  1.3E-02, 2.08E+03,   14,    1.003,   18.048,  509,  8.7E-03, 3.37E+03,   13,    1.628,  669.501,   43,    0.323,  919.516,   39,    0.444,    0.000,  999,    0.000,   94.189,  520,  4.6E-02, 1.68E+03,   24,    0.813, 2.10E+03,   12,    1.016, 3.39E+03,   13,    1.637
  7,  10,  210.229,   56,    0.110,    0.000,  999,    0.000,  892.585,   26,    0.468, 1.01E+03,   23,    0.532,    0.000,  999,    0.000,    0.000,  999,    0.000,  985.308,   24,    0.517, 2.26E+03,   12,    1.184,  730.011,    3,    0.383,    0.000,  999,    0.000,  488.525,   15,    0.256, 1.22E+03,   20,    0.643,   67.628,  189,  3.5E-02, 2.68E+03,    3,    1.408,    0.000,  999,    0.000,   95.356,   28,  5.0E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  730.011,    3,    0.383, 2.68E+03,    3,    1.408, 1.91E+03,    3,    1.000, 3.24E+03,   12,    1.702,  440.581,   99,    0.231,    0.000,  999,    0.000,   37.723,  459,  2.0E-02, 1.53E+03,   16,    0.802,   57.300,  193,  3.0E-02, 2.45E+03,   15,    1.286,  549.662,   33,    0.288, 2.65E+03,   16,    1.392, 1.67E+03,   18,    0.875,  440.581,   99,    0.231, 3.64E+03,   12,    1.911, 1.57E+03,   12,    0.822, 2.51E+03,   15,    1.316
  8,   6,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.00E+03,   28,    0.499, 1.01E+03,   28,    0.501,    0.000,  999,    0.000,    0.000,  999,    0.000,  788.539,   37,    0.392, 1.80E+03,   18,    0.894,  876.281,    3,    0.436,    0.000,  999,    0.000,  623.579,   14,    0.310, 1.49E+03,   18,    0.739,    0.000,  999,    0.000, 2.47E+03,    6,    1.229,  172.187,   96,  8.6E-02,  110.524,   29,  5.5E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  876.281,    3,    0.436, 2.64E+03,    4,    1.314, 2.01E+03,    3,    1.000, 2.59E+03,   18,    1.286,    0.000,  999,    0.000,    0.000,  999,    0.000,    1.967,  999,  9.8E-04, 1.40E+03,   13,    0.696,    0.000,  999,    0.000, 2.30E+03,   15,    1.146,  470.716,   31,    0.234,    0.000,  999,    0.000,  332.502,   56,    0.165,    0.000,  999,    0.000,  470.716,   31,    0.234, 1.40E+03,   13,    0.697, 2.30E+03,   15,    1.146
  8,  10,   49.864,  209,  2.7E-02,   29.287,  832,  1.6E-02,  921.360,   22,    0.499,  926.453,   22,    0.501,    0.000,  999,    0.000,    0.000,  999,    0.000,  795.476,   27,    0.430, 2.03E+03,   12,    1.098,  785.751,    3,    0.425,    0.000,  999,    0.000,  491.775,   14,    0.266, 1.37E+03,   17,    0.739,    0.000,  999,    0.000, 2.46E+03,    4,    1.331,  178.973,   58,  9.7E-02,  132.923,   20,  7.2E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  785.751,    3,    0.425, 2.64E+03,    3,    1.428, 1.85E+03,    3,    1.000, 2.82E+03,   12,    1.528,  296.850,  115,    0.161,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.68E+03,   12,    0.911,   10.740,  995,  5.8E-03, 2.61E+03,   14,    1.411,  614.955,   24,    0.333, 3.47E+03,   12,    1.878, 1.81E+03,   16,    0.978,  296.850,  115,    0.161, 4.38E+03,    9,    2.372, 1.68E+03,   12,    0.911, 2.62E+03,   14,    1.417
  9,   6,    0.000,  999,    0.000,    0.000,  999,    0.000,  816.256,   29,    0.437, 1.05E+03,   23,    0.563,    0.000,  999,    0.000,    0.000,  999,    0.000,  703.392,   35,    0.377, 1.68E+03,   16,    0.900,  787.406,    3,    0.422,    0.000,  999,    0.000,  511.286,   16,    0.274,  853.052,   33,    0.457,  128.491,   99,  6.9E-02, 2.24E+03,    5,    1.198,  279.988,   42,    0.150,   76.599,   40,  4.1E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  787.406,    3,    0.422, 2.52E+03,    4,    1.348, 1.87E+03,    3,    1.000, 2.38E+03,   16,    1.277,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.66E+03,   14,    0.889, 2.53E-03,  999,  1.4E-06, 3.69E+03,   12,    1.978,  301.588,   56,    0.162,    0.000,  999,    0.000,  986.214,   27,    0.528,    0.000,  999,    0.000,  301.588,   56,    0.162, 1.66E+03,   14,    0.889, 3.69E+03,   12,    1.978
  9,  10,  227.043,   39,    0.128,    0.000,  999,    0.000,  990.794,   17,    0.558,  784.080,   21,    0.442,    0.000,  999,    0.000,   29.791,  503,  1.7E-02,  562.289,   31,    0.317, 1.71E+03,   12,    0.963,  680.660,    3,    0.383,    0.000,  999,    0.000,  543.234,   12,    0.306, 1.38E+03,   15,    0.775,   41.343,  253,  2.3E-02, 2.19E+03,    4,    1.236,  273.517,   32,    0.154,  117.385,   20,  6.6E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  680.660,    3,    0.383, 2.47E+03,    3,    1.390, 1.77E+03,    3,    1.000, 2.27E+03,   12,    1.280, 1.22E+03,   60,    0.685,  258.070,   69,    0.145,  295.880,   90,    0.167, 1.67E+03,   19,    0.942,   86.054,  207,  4.8E-02, 2.56E+03,   14,    1.443,  622.637,   40,    0.351, 2.47E+03,   21,    1.390, 1.29E+03,   23,    0.728, 1.47E+03,   44,    0.831, 4.56E+03,   10,    2.571, 1.97E+03,   10,    1.109, 2.65E+03,   13,    1.492
 10,   6,    0.000,  999,    0.000,   34.987,  602,  1.9E-02,  885.600,   18,    0.485,  938.999,   17,    0.515,    0.000,  999,    0.000,    4.392,  999,  2.4E-03,  660.924,   25,    0.362, 1.74E+03,   11,    0.953,  718.841,    3,    0.394,    0.000,  999,    0.000,  512.762,   11,    0.281,  994.834,   20,    0.545,    0.000,  999,    0.000, 2.31E+03,    4,    1.265,  274.749,   34,    0.151,   66.093,   34,  3.6E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  718.841,    3,    0.394, 2.58E+03,    3,    1.416, 1.82E+03,    3,    1.000, 2.40E+03,   11,    1.315,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.54E+03,   12,    0.842,    0.511,  999,  2.8E-04, 3.35E+03,   10,    1.836,  371.583,   40,    0.204,    0.000,  999,    0.000,  772.048,   27,    0.423,    0.000,  999,    0.000,  371.583,   40,    0.204, 1.54E+03,   12,    0.842, 3.35E+03,   10,    1.836
 10,   7,    0.000,  999,    0.000,  205.749,  111,    0.116,  850.605,   23,    0.479,  923.455,   22,    0.521,    0.000,  999,    0.000,   19.227,  786,  1.1E-02,  590.853,   35,    0.333, 1.75E+03,   13,    0.986,  637.277,    4,    0.359,    0.000,  999,    0.000,  628.490,   11,    0.354, 1.46E+03,   17,    0.822,  134.135,   80,  7.6E-02, 2.16E+03,    5,    1.217,   11.286,  999,  6.4E-03,   70.584,   37,  4.0E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  637.277,    4,    0.359, 2.17E+03,    4,    1.223, 1.77E+03,    3,    1.000, 2.34E+03,   13,    1.319, 2.42E+03,   23,    1.366,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.64E+03,   13,    0.923,  266.565,   88,    0.150, 3.25E+03,   13,    1.833,  585.503,   31,    0.330, 2.43E+03,   19,    1.369, 1.46E+03,   21,    0.825, 2.42E+03,   23,    1.366, 5.44E+03,    9,    3.065, 1.64E+03,   13,    0.923, 3.52E+03,   12,    1.983
 10,   8,    4.091,  999,  2.2E-03,   26.014,  824,  1.4E-02,  715.176,   26,    0.392, 1.11E+03,   17,    0.608,    0.000,  999,    0.000,    0.000,  999,    0.000,  476.495,   39,    0.261, 1.54E+03,   14,    0.840,  609.123,    3,    0.333,    0.000,  999,    0.000,  528.653,   12,    0.289,  998.106,   22,    0.546,  240.059,   41,    0.131, 1.86E+03,    5,    1.018,  259.498,   37,    0.142,   28.848,   83,  1.6E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  609.123,    3,    0.333, 2.12E+03,    4,    1.160, 1.83E+03,    3,    1.000, 2.01E+03,   14,    1.101,  697.858,   57,    0.382,    0.000,  999,    0.000,  131.806,  125,  7.2E-02, 1.11E+03,   21,    0.607,  129.148,   83,  7.1E-02, 2.42E+03,   15,    1.327,  389.640,   43,    0.213,  734.947,   40,    0.402,  285.552,   70,    0.156,  697.858,   57,    0.382, 1.82E+03,   20,    0.998, 1.24E+03,   15,    0.679, 2.55E+03,   14,    1.398
