Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, -CrCH2, -CrCH2 %SD, -CrCH2/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr, Lip13a, Lip13a %SD, Lip13a/Cr+PCr, Lip13b, Lip13b %SD, Lip13b/Cr+PCr, Lip09, Lip09 %SD, Lip09/Cr+PCr, MM09, MM09 %SD, MM09/Cr+PCr, Lip20, Lip20 %SD, Lip20/Cr+PCr, MM20, MM20 %SD, MM20/Cr+PCr, MM12, MM12 %SD, MM12/Cr+PCr, MM14, MM14 %SD, MM14/Cr+PCr, MM17, MM17 %SD, MM17/Cr+PCr, Lip13a+Lip13b, Lip13a+Lip13b %SD, Lip13a+Lip13b/Cr+PCr, MM14+Lip13a+L, MM14+Lip13a+L %SD, MM14+Lip13a+L/Cr+PCr, MM09+Lip09, MM09+Lip09 %SD, MM09+Lip09/Cr+PCr, MM20+Lip20, MM20+Lip20 %SD, MM20+Lip20/Cr+PCr
  9,   5,    0.000,  999,    0.000,    0.000,  999,    0.000,  570.625,  115,    0.151, 3.21E+03,   21,    0.849,    0.000,  999,    0.000,    0.000,  999,    0.000, 3.12E+03,   20,    0.825, 3.36E+03,   20,    0.887, 1.12E+03,    4,    0.295,    0.000,  999,    0.000, 1.30E+03,   13,    0.344, 2.32E+03,   24,    0.613,  376.657,   82,    0.100, 5.72E+03,    5,    1.511,   63.536,  521,  1.7E-02,  135.424,   44,  3.6E-02,    0.000,  999,    0.000, 1.75E+03,   15,    0.464, 1.12E+03,    4,    0.295, 5.78E+03,    3,    1.528, 3.78E+03,    3,    1.000, 6.48E+03,   16,    1.712, 1.40E+03,   39,    0.370,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.30E+03,   14,    0.608,  226.830,  111,  6.0E-02, 5.53E+03,   12,    1.460,  846.489,   28,    0.224, 1.26E+03,   40,    0.332, 1.86E+03,   22,    0.490, 1.40E+03,   39,    0.370, 3.50E+03,   18,    0.926, 2.30E+03,   14,    0.608, 5.75E+03,   12,    1.520
  9,   6,    0.000,  999,    0.000,    0.000,  999,    0.000, 4.13E+03,   15,    0.973,  114.722,  540,  2.7E-02,  480.495,   88,    0.113,    0.000,  999,    0.000, 3.51E+03,   22,    0.828, 6.00E+03,   15,    1.413, 1.21E+03,    4,    0.285,    0.000,  999,    0.000, 2.51E+03,    7,    0.592, 6.32E+03,   10,    1.488,  762.714,   51,    0.180, 5.60E+03,    3,    1.318,    0.000,  999,    0.000,  306.545,   19,  7.2E-02,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.21E+03,    4,    0.285, 5.60E+03,    3,    1.318, 4.25E+03,    3,    1.000, 9.52E+03,   15,    2.241, 2.75E+03,   38,    0.647,    0.000,  999,    0.000,  393.369,  111,  9.3E-02, 2.17E+03,   24,    0.511,  449.773,   66,    0.106, 4.56E+03,   16,    1.074,  798.561,   44,    0.188, 3.29E+03,   22,    0.774, 1.76E+03,   24,    0.415, 2.75E+03,   38,    0.647, 6.83E+03,   11,    1.609, 2.56E+03,   13,    0.603, 5.01E+03,   14,    1.179
  9,   7,  234.259,  150,  5.7E-02,    0.000,  999,    0.000, 1.90E+03,   31,    0.463, 2.19E+03,   28,    0.537,  330.306,  109,  8.1E-02,    0.000,  999,    0.000, 3.71E+03,   19,    0.908, 5.45E+03,   15,    1.333,  859.407,    6,    0.210,    0.000,  999,    0.000, 1.79E+03,   10,    0.437, 2.50E+03,   25,    0.611,  747.205,   50,    0.183, 5.08E+03,    3,    1.243,    0.000,  999,    0.000,   75.542,   78,  1.8E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  859.407,    6,    0.210, 5.08E+03,    3,    1.243, 4.09E+03,    3,    1.000, 9.17E+03,   14,    2.241, 2.85E+03,   24,    0.697,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.22E+03,   18,    0.544,  478.806,   50,    0.117, 4.79E+03,   15,    1.172,  729.913,   32,    0.178, 6.02E+03,    6,    1.473, 2.16E+03,   22,    0.529, 2.85E+03,   24,    0.697, 9.61E+03,    8,    2.349, 2.22E+03,   18,    0.544, 5.27E+03,   14,    1.289
  9,   8,   93.236,  228,  2.8E-02,  459.929,   90,    0.137, 1.35E+03,   31,    0.403, 2.00E+03,   22,    0.597,  128.895,  244,  3.8E-02,    0.000,  999,    0.000, 1.03E+03,   44,    0.308, 2.73E+03,   20,    0.815, 1.02E+03,    4,    0.304,    0.000,  999,    0.000,  950.515,   13,    0.284, 1.66E+03,   24,    0.497,  712.253,   34,    0.213, 4.45E+03,    5,    1.328,  302.765,   87,  9.0E-02,  240.030,   20,  7.2E-02,    0.000,  999,    0.000,   38.908,  446,  1.2E-02, 1.02E+03,    4,    0.304, 4.75E+03,    3,    1.418, 3.35E+03,    3,    1.000, 3.76E+03,   21,    1.124, 2.35E+03,   26,    0.701,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.43E+03,   12,    0.725,  195.341,  130,  5.8E-02, 5.24E+03,   10,    1.566,  870.712,   24,    0.260, 3.76E+03,   15,    1.124, 1.87E+03,   21,    0.559, 2.35E+03,   26,    0.701, 6.98E+03,    8,    2.085, 2.43E+03,   12,    0.725, 5.44E+03,   10,    1.624
  9,   9,  190.025,  110,  6.5E-02,    0.000,  999,    0.000,   84.350,  517,  2.9E-02, 2.83E+03,   16,    0.971,   65.517,  449,  2.2E-02,    0.000,  999,    0.000, 1.89E+03,   25,    0.650, 3.31E+03,   17,    1.136,  959.511,    4,    0.329,    0.000,  999,    0.000, 1.17E+03,   11,    0.402, 1.93E+03,   24,    0.663,    0.000,  999,    0.000, 4.76E+03,    3,    1.632,    0.000,  999,    0.000,  198.283,   23,  6.8E-02,    0.000,  999,    0.000,  133.640,  136,  4.6E-02,  959.511,    4,    0.329, 4.76E+03,    3,    1.632, 2.91E+03,    3,    1.000, 5.20E+03,   16,    1.785, 2.06E+03,   27,    0.707,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.91E+03,   16,    0.656,  442.009,   58,    0.152, 5.15E+03,   11,    1.768,  635.535,   30,    0.218, 1.40E+03,   32,    0.481,  965.844,   34,    0.331, 2.06E+03,   27,    0.707, 4.10E+03,   15,    1.406, 1.91E+03,   16,    0.656, 5.59E+03,   10,    1.920
  4,   4,    0.000,  999,    0.000,  368.737,  141,    0.105, 1.22E+03,   39,    0.349, 2.29E+03,   22,    0.651,   54.341,  636,  1.5E-02,  179.641,  196,  5.1E-02, 1.65E+03,   30,    0.470, 3.53E+03,   17,    1.004, 1.46E+03,    4,    0.417,    0.000,  999,    0.000, 1.13E+03,   15,    0.322, 2.55E+03,   24,    0.727,   93.525,  271,  2.7E-02, 4.87E+03,    5,    1.387,  403.667,   61,    0.115,  209.497,   31,  6.0E-02,  557.581,   90,    0.159,  119.342,  230,  3.4E-02, 1.46E+03,    4,    0.417, 5.28E+03,    4,    1.502, 3.51E+03,    4,    1.000, 5.18E+03,   15,    1.473,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 3.43E+03,   15,    0.976,    0.000,  999,    0.000, 8.75E+03,   12,    2.491,  405.907,  112,    0.116,    0.000,  999,    0.000, 3.31E+03,   19,    0.941,    0.000,  999,    0.000,  405.907,  112,    0.116, 3.43E+03,   15,    0.976, 8.75E+03,   12,    2.491
  4,   5,    0.000,  999,    0.000,  617.245,   86,    0.199,    0.000,  999,    0.000, 3.10E+03,    5,    1.000,   57.293,  615,  1.8E-02,  197.458,  181,  6.4E-02, 1.56E+03,   35,    0.505, 2.29E+03,   28,    0.737,  793.353,   54,    0.256,  661.240,   66,    0.213,  779.482,   24,    0.251, 3.18E+03,   21,    1.025,  183.238,  158,  5.9E-02, 4.88E+03,    5,    1.574,  384.252,   72,    0.124,  410.296,   17,    0.132, 1.24E+03,   42,    0.401,  840.008,   33,    0.271, 1.45E+03,    4,    0.469, 5.27E+03,    4,    1.698, 3.10E+03,    5,    1.000, 3.85E+03,   23,    1.242, 1.70E+03,   59,    0.547,    0.000,  999,    0.000,   27.836,  999,  9.0E-03, 3.28E+03,   20,    1.059,  261.017,  115,  8.4E-02, 6.68E+03,   15,    2.154, 1.07E+03,   34,    0.345, 1.92E+03,   41,    0.620, 2.60E+03,   15,    0.838, 1.70E+03,   59,    0.547, 4.69E+03,   23,    1.511, 3.31E+03,   17,    1.068, 6.94E+03,   14,    2.238
  4,   6,    0.000,  999,    0.000,  202.015,  197,    0.101,    0.000,  999,    0.000, 2.00E+03,    8,    1.000,  169.378,  145,  8.5E-02,  168.830,  146,  8.5E-02, 1.26E+03,   52,    0.631,  788.571,   91,    0.395,    0.000,  999,    0.000,  972.724,    7,    0.487,  537.193,   40,    0.269, 2.19E+03,   33,    1.098,    0.000,  999,    0.000, 2.90E+03,    9,    1.450,   88.599,  327,  4.4E-02,  212.010,   30,    0.106,  850.846,   45,    0.426,  711.138,   39,    0.356,  972.724,    7,    0.487, 2.99E+03,    8,    1.495, 2.00E+03,    8,    1.000, 2.05E+03,   48,    1.025,  593.460,  541,    0.297, 1.93E+03,  123,    0.967,  268.645,  219,    0.134, 2.14E+03,   31,    1.072,  512.306,   80,    0.256, 4.24E+03,   24,    2.125,  631.112,   63,    0.316, 2.76E+03,   33,    1.384,  547.422,  100,    0.274, 2.53E+03,   53,    1.265, 5.92E+03,   17,    2.964, 2.41E+03,   20,    1.207, 4.76E+03,   21,    2.381
  4,   7,    0.000,  999,    0.000,  368.644,  105,    0.180,    0.000,  999,    0.000, 2.05E+03,    8,    1.000,  156.697,  153,  7.6E-02,  312.604,   77,    0.153, 1.02E+03,   64,    0.498, 1.05E+03,   70,    0.512,  634.776,   58,    0.310,  355.870,  105,    0.174,  703.778,   32,    0.343, 2.69E+03,   28,    1.314,    0.000,  999,    0.000, 2.22E+03,   10,    1.083,  341.117,   70,    0.166,  218.327,   28,    0.107,  558.434,   68,    0.273, 1.06E+03,   28,    0.517,  990.646,    7,    0.483, 2.56E+03,    8,    1.250, 2.05E+03,    8,    1.000, 2.07E+03,   48,    1.010, 3.01E+03,   33,    1.468,    0.000,  999,    0.000,  699.463,   53,    0.341,  790.654,   58,    0.386,  435.899,   54,    0.213, 1.23E+03,   64,    0.599,  244.842,   96,    0.119, 2.77E+03,   20,    1.350,    0.000,  999,    0.000, 3.01E+03,   33,    1.468, 6.02E+03,   16,    2.937, 1.49E+03,   30,    0.727, 1.66E+03,   47,    0.812
  4,   8,    0.000,  999,    0.000,  174.127,  269,  6.0E-02,  228.235,  255,  7.8E-02, 2.69E+03,   23,    0.922,   48.346,  625,  1.7E-02,  336.349,   92,    0.115,  762.749,   65,    0.262, 2.82E+03,   21,    0.967,  976.175,   50,    0.335,  216.274,  226,  7.4E-02,  653.378,   27,    0.224, 1.45E+03,   41,    0.497,  257.518,  103,  8.8E-02, 3.34E+03,    7,    1.146,  727.544,   34,    0.250,  207.628,   30,  7.1E-02,  416.473,  110,    0.143, 1.12E+03,   27,    0.384, 1.19E+03,    5,    0.409, 4.07E+03,    5,    1.396, 2.91E+03,    5,    1.000, 3.58E+03,   22,    1.229, 3.37E+03,   34,    1.156,    0.000,  999,    0.000,  396.073,  146,    0.136, 2.15E+03,   30,    0.738,  569.807,   72,    0.196, 4.46E+03,   21,    1.530,  763.452,   54,    0.262, 2.97E+03,   30,    1.018, 2.10E+03,   29,    0.721, 3.37E+03,   34,    1.156, 7.10E+03,   15,    2.436, 2.54E+03,   18,    0.873, 5.03E+03,   18,    1.725
  4,   9,  598.686,   52,    0.175,   30.516,  999,  8.9E-03,  366.192,  185,    0.107, 3.05E+03,   23,    0.893,    0.000,  999,    0.000,  394.199,   89,    0.115, 2.07E+03,   31,    0.605, 3.66E+03,   19,    1.070, 1.36E+03,    5,    0.397,    0.000,  999,    0.000,  863.916,   24,    0.253, 1.02E+03,   67,    0.297,  513.836,   66,    0.150, 4.81E+03,    7,    1.405,   47.450,  777,  1.4E-02,  290.857,   24,  8.5E-02,  235.686,  212,  6.9E-02, 1.03E+03,   29,    0.300, 1.36E+03,    5,    0.397, 4.85E+03,    4,    1.419, 3.42E+03,    5,    1.000, 5.73E+03,   18,    1.675, 5.19E+03,   18,    1.516,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.73E+03,   24,    0.507,  931.465,   37,    0.272, 3.08E+03,   22,    0.900,  512.157,   34,    0.150, 2.64E+03,   20,    0.771, 1.38E+03,   24,    0.403, 5.19E+03,   18,    1.516, 8.34E+03,   12,    2.438, 1.73E+03,   24,    0.507, 4.01E+03,   18,    1.173
  4,  10, 1.09E+03,   25,    0.458,  181.474,  219,  7.6E-02,  724.377,   75,    0.304, 1.66E+03,   33,    0.696,  126.895,  205,  5.3E-02,  251.614,  102,    0.106, 1.93E+03,   30,    0.809, 2.88E+03,   23,    1.211,  820.104,    6,    0.344,    0.000,  999,    0.000,  625.749,   28,    0.263, 1.27E+03,   44,    0.533,    0.000,  999,    0.000, 3.11E+03,    4,    1.305,    0.000,  999,    0.000,  212.321,   26,  8.9E-02,   27.152,  999,  1.1E-02, 1.01E+03,   23,    0.423,  820.104,    6,    0.344, 3.11E+03,    4,    1.305, 2.38E+03,    5,    1.000, 4.81E+03,   20,    2.020, 1.84E+04,    7,    7.712,    0.000,  999,    0.000, 1.73E+03,   26,    0.726,    0.000,  999,    0.000, 2.47E+03,   21,    1.036,  162.461,  170,  6.8E-02,   10.028,  780,  4.2E-03,  632.920,   53,    0.266,  471.228,   44,    0.198, 1.84E+04,    7,    7.712, 1.90E+04,    7,    7.981, 1.73E+03,   26,    0.726, 2.63E+03,   21,    1.104
  5,   4,    0.000,  999,    0.000,  403.550,  129,    0.120, 1.97E+03,   25,    0.585, 1.40E+03,   35,    0.415,  115.826,  300,  3.4E-02,  175.673,  202,  5.2E-02,  941.082,   53,    0.279, 4.23E+03,   14,    1.253, 1.39E+03,    4,    0.412,    0.000,  999,    0.000, 1.10E+03,   16,    0.325, 2.45E+03,   25,    0.727,    0.000,  999,    0.000, 4.78E+03,    6,    1.415,  473.358,   66,    0.140,  253.353,   26,  7.5E-02,   21.590,  999,  6.4E-03,    0.000,  999,    0.000, 1.39E+03,    4,    0.412, 5.25E+03,    4,    1.555, 3.38E+03,    4,    1.000, 5.17E+03,   16,    1.532,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 4.09E+03,   16,    1.211,    0.000,  999,    0.000, 7.09E+03,   17,    2.101, 1.56E+03,   36,    0.461,    0.000,  999,    0.000, 6.37E+03,   16,    1.887,    0.000,  999,    0.000, 1.56E+03,   36,    0.461, 4.09E+03,   16,    1.211, 7.09E+03,   17,    2.101
  5,  10,  788.236,   40,    0.270,    0.000,  999,    0.000,  769.829,   76,    0.264, 2.15E+03,   27,    0.736,    0.000,  999,    0.000,  103.024,  306,  3.5E-02, 2.21E+03,   29,    0.759, 2.31E+03,   30,    0.793,  961.701,    5,    0.330,    0.000,  999,    0.000,  941.455,   20,    0.323, 3.04E+03,   21,    1.044,  121.840,  282,  4.2E-02, 4.17E+03,    4,    1.432,    0.000,  999,    0.000,  284.770,   22,  9.8E-02,    0.000,  999,    0.000, 1.39E+03,   18,    0.477,  961.701,    5,    0.330, 4.17E+03,    4,    1.432, 2.92E+03,    5,    1.000, 4.52E+03,   23,    1.551, 1.47E+04,   11,    5.025,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.11E+03,   18,    0.723, 1.43E+03,   45,    0.490, 3.23E+03,   20,    1.107,  644.262,   26,    0.221, 3.03E+03,   18,    1.038, 1.40E+03,   25,    0.482, 1.47E+04,   11,    5.025, 1.83E+04,    7,    6.284, 2.11E+03,   18,    0.723, 4.66E+03,   16,    1.597
  6,   4,  288.278,   90,  9.9E-02,  365.960,  136,    0.126,    0.000,  999,    0.000, 2.90E+03,    5,    1.000,   28.800,  999,  9.9E-03,  310.009,  109,    0.107,  319.862,  165,    0.110, 2.77E+03,   23,    0.957,  963.662,   34,    0.333,  356.035,   94,    0.123,  870.446,   20,    0.300, 1.69E+03,   36,    0.584,   61.196,  501,  2.1E-02, 4.41E+03,    6,    1.520,  338.613,   92,    0.117,  337.269,   20,    0.116,  812.767,   59,    0.280,  455.707,   54,    0.157, 1.32E+03,    5,    0.455, 4.74E+03,    4,    1.637, 2.90E+03,    5,    1.000, 3.09E+03,   28,    1.068, 1.16E+03,  212,    0.402, 1.40E+03,  132,    0.483,  124.541,  392,  4.3E-02, 1.66E+03,   33,    0.572,  526.630,   68,    0.182, 3.80E+03,   21,    1.312,  547.644,   58,    0.189,  107.866,  610,  3.7E-02, 2.47E+03,   19,    0.851, 2.56E+03,   38,    0.885, 3.22E+03,   22,    1.111, 1.78E+03,   20,    0.614, 4.33E+03,   18,    1.494
  6,  10,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.47E+03,    5,    1.000,   87.699,  349,  3.5E-02,   59.371,  493,  2.4E-02, 1.44E+03,   34,    0.582, 2.87E+03,   20,    1.162,  966.344,    5,    0.391,    0.000,  999,    0.000,  712.854,   22,    0.288, 2.57E+03,   20,    1.041,  391.689,   66,    0.158, 4.71E+03,    3,    1.904,    0.000,  999,    0.000,  269.052,   20,    0.109,    0.000,  999,    0.000, 1.56E+03,   13,    0.632,  966.344,    5,    0.391, 4.71E+03,    3,    1.904, 2.47E+03,    5,    1.000, 4.31E+03,   18,    1.744, 2.05E+03,   34,    0.828,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.62E+03,   15,    1.059,  323.056,   86,    0.131, 6.00E+03,   12,    2.427,  966.242,   31,    0.391, 2.89E+03,   22,    1.167, 1.52E+03,   30,    0.614, 2.05E+03,   34,    0.828, 5.90E+03,   13,    2.386, 2.62E+03,   15,    1.059, 6.32E+03,   12,    2.558
  7,   4,  299.840,   94,  9.5E-02,    0.000,  999,    0.000,    0.000,  999,    0.000, 3.15E+03,    4,    1.000,    0.000,  999,    0.000,  235.806,  152,  7.5E-02,  480.230,  122,    0.152, 2.25E+03,   29,    0.714, 1.05E+03,   15,    0.334,  444.330,   35,    0.141,  973.773,   19,    0.309, 2.14E+03,   29,    0.680,    0.000,  999,    0.000, 5.12E+03,    3,    1.622,    0.000,  999,    0.000,  452.834,   15,    0.144, 1.12E+03,   44,    0.355,  966.934,   25,    0.306, 1.50E+03,    4,    0.475, 5.12E+03,    3,    1.622, 3.15E+03,    4,    1.000, 2.73E+03,   35,    0.866,    0.000,  999,    0.000, 1.13E+03,   19,    0.357,  230.051,   90,  7.3E-02, 1.68E+03,   22,    0.533,  189.592,   76,  6.0E-02, 3.61E+03,   20,    1.143,  421.554,   66,    0.134, 2.80E+03,   18,    0.888,  742.198,   54,    0.235, 1.13E+03,   19,    0.357, 4.35E+03,   13,    1.378, 1.91E+03,   17,    0.606, 3.80E+03,   19,    1.203
  7,  10,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.40E+03,    5,    1.000,    7.274,  999,  3.0E-03,   92.818,  296,  3.9E-02, 1.15E+03,   35,    0.478, 3.16E+03,   16,    1.314,  961.984,    4,    0.400,    0.000,  999,    0.000,  706.868,   19,    0.294, 1.94E+03,   24,    0.806,    0.000,  999,    0.000, 4.38E+03,    3,    1.824,    0.000,  999,    0.000,  221.393,   23,  9.2E-02,    0.000,  999,    0.000, 1.49E+03,   13,    0.620,  961.984,    4,    0.400, 4.38E+03,    3,    1.824, 2.40E+03,    5,    1.000, 4.31E+03,   15,    1.792, 2.16E+03,   38,    0.900,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.60E+03,   15,    1.081,  369.800,   93,    0.154, 6.79E+03,   11,    2.826,  824.741,   40,    0.343, 2.17E+03,   31,    0.902, 1.10E+03,   39,    0.456, 2.16E+03,   38,    0.900, 5.15E+03,   14,    2.145, 2.60E+03,   15,    1.081, 7.16E+03,   11,    2.980
  8,   4,  355.911,   80,  9.8E-02,    0.000,  999,    0.000, 1.97E+03,   27,    0.544, 1.65E+03,   33,    0.456,  142.717,  264,  3.9E-02,    0.000,  999,    0.000, 3.02E+03,   21,    0.834, 3.98E+03,   18,    1.098, 1.15E+03,    4,    0.318,    0.000,  999,    0.000, 1.37E+03,   12,    0.379, 2.00E+03,   28,    0.551,  257.156,  143,  7.1E-02, 5.62E+03,    6,    1.553,  366.253,   96,    0.101,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.15E+03,    4,    0.318, 5.99E+03,    3,    1.654, 3.62E+03,    3,    1.000, 7.00E+03,   15,    1.932,    0.000,  999,    0.000, 1.22E+03,   36,    0.337,    0.000,  999,    0.000, 2.51E+03,   17,    0.693,  258.961,   90,  7.1E-02, 6.32E+03,   13,    1.744,  837.960,   34,    0.231, 1.97E+03,   32,    0.545, 2.01E+03,   25,    0.555, 1.22E+03,   36,    0.337, 4.03E+03,   19,    1.113, 2.51E+03,   17,    0.693, 6.58E+03,   12,    1.816
  8,  10,  127.675,  171,  4.4E-02,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.88E+03,    4,    1.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.54E+03,   30,    0.535, 3.21E+03,   16,    1.112,  861.929,    5,    0.299,    0.000,  999,    0.000,  630.934,   23,    0.219, 1.17E+03,   43,    0.405,    0.000,  999,    0.000, 4.60E+03,    6,    1.595,   98.852,  282,  3.4E-02,  189.208,   28,  6.6E-02,    0.000,  999,    0.000, 1.86E+03,   11,    0.644,  861.929,    5,    0.299, 4.70E+03,    4,    1.630, 2.88E+03,    4,    1.000, 4.75E+03,   16,    1.646, 2.12E+03,   34,    0.734,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.61E+03,   16,    0.904,  477.029,   62,    0.165, 6.59E+03,   11,    2.287,  766.561,   33,    0.266, 2.48E+03,   26,    0.862, 1.65E+03,   27,    0.574, 2.12E+03,   34,    0.734, 5.37E+03,   15,    1.861, 2.61E+03,   16,    0.904, 7.07E+03,   11,    2.453
  9,   4,  185.970,  137,  6.2E-02,   59.066,  699,  2.0E-02,  407.844,  126,    0.135, 2.61E+03,   20,    0.865,   30.335,  999,  1.0E-02,    0.000,  999,    0.000, 2.47E+03,   21,    0.819, 2.45E+03,   25,    0.812,  866.998,    4,    0.287,    0.000,  999,    0.000,  820.470,   16,    0.272, 1.52E+03,   28,    0.503,  195.060,  159,  6.5E-02, 4.88E+03,    3,    1.616,    0.000,  999,    0.000,  167.345,   30,  5.5E-02,    0.000,  999,    0.000, 1.32E+03,   15,    0.439,  866.998,    4,    0.287, 4.88E+03,    3,    1.616, 3.02E+03,    3,    1.000, 4.92E+03,   19,    1.631,   16.700,  999,  5.5E-03,  852.584,  122,    0.283,    0.000,  999,    0.000, 2.75E+03,   11,    0.911,  131.708,  161,  4.4E-02, 6.50E+03,    9,    2.154, 1.06E+03,   24,    0.350, 2.59E+03,   23,    0.858, 3.03E+03,   16,    1.003,  869.284,   68,    0.288, 4.51E+03,   13,    1.496, 2.75E+03,   11,    0.911, 6.63E+03,    9,    2.197
  9,  10,  364.032,   59,    0.161,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.27E+03,    4,    1.000,   75.175,  316,  3.3E-02,    0.000,  999,    0.000, 1.89E+03,   24,    0.834, 2.64E+03,   20,    1.165,  618.917,    6,    0.273,    0.000,  999,    0.000,  739.592,   17,    0.326, 2.32E+03,   17,    1.024,    0.000,  999,    0.000, 3.51E+03,    4,    1.547,    0.000,  999,    0.000,  144.417,   29,  6.4E-02,  166.866,  176,  7.4E-02, 1.13E+03,   14,    0.499,  618.917,    6,    0.273, 3.51E+03,    4,    1.547, 2.27E+03,    4,    1.000, 4.53E+03,   17,    1.999,  844.610,   74,    0.373,    0.000,  999,    0.000,    9.598,  999,  4.2E-03, 1.92E+03,   18,    0.845,  117.059,  139,  5.2E-02, 4.57E+03,   11,    2.017,  640.468,   37,    0.283, 2.85E+03,   19,    1.256, 1.17E+03,   26,    0.516,  844.610,   74,    0.373, 4.33E+03,   10,    1.911, 1.93E+03,   13,    0.849, 4.69E+03,   11,    2.068
 10,   4,  216.065,   84,    0.270,  278.132,   55,    0.348,    0.000,  999,    0.000,  799.092,    9,    1.000,   21.436,  443,  2.7E-02,    0.000,  999,    0.000,  312.886,  122,    0.392,    1.996,  999,  2.5E-03,  224.515,   12,    0.281,    0.000,  999,    0.000,  674.568,   16,    0.844, 1.20E+03,   28,    1.506,    0.000,  999,    0.000, 1.24E+03,    6,    1.554,    0.000,  999,    0.000,    7.084,  346,  8.9E-03,    0.000,  999,    0.000,  272.782,   45,    0.341,  224.515,   12,    0.281, 1.24E+03,    6,    1.554,  799.092,    9,    1.000,  314.882,  208,    0.394,    0.000,  999,    0.000,   68.419,  167,  8.6E-02,   30.223,  269,  3.8E-02,  720.402,   23,    0.902,    0.737,  999,  9.2E-04,    0.000,  999,    0.000,  152.617,   99,    0.191, 2.23E+03,   12,    2.787,    0.000,  999,    0.000,   68.419,  167,  8.6E-02, 2.45E+03,   14,    3.063,  750.625,   21,    0.939,    0.737,  999,  9.2E-04
 10,   5,    0.000,  999,    0.000,  211.352,  128,    0.147,  620.215,   67,    0.432,  814.420,   53,    0.568,  204.859,   90,    0.143,    0.000,  999,    0.000, 1.59E+03,   34,    1.111, 2.34E+03,   26,    1.630,  482.007,    7,    0.336,    0.000,  999,    0.000, 1.22E+03,   12,    0.849, 2.63E+03,   23,    1.833,  293.161,   87,    0.204, 2.42E+03,    4,    1.687,    0.000,  999,    0.000,  154.577,   28,    0.108,    0.000,  999,    0.000, 1.01E+03,   20,    0.701,  482.007,    7,    0.336, 2.42E+03,    4,    1.687, 1.43E+03,    6,    1.000, 3.93E+03,   25,    2.742,  680.192,   77,    0.474,    0.000,  999,    0.000,  139.643,  128,  9.7E-02,  955.581,   29,    0.666,  105.635,  105,  7.4E-02, 1.62E+03,   29,    1.130,  290.689,   45,    0.203, 1.39E+03,   21,    0.966,   76.374,  332,  5.3E-02,  680.192,   77,    0.474, 2.36E+03,   24,    1.642, 1.10E+03,   24,    0.763, 1.73E+03,   27,    1.203
