Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, -CrCH2, -CrCH2 %SD, -CrCH2/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr, Lip13a, Lip13a %SD, Lip13a/Cr+PCr, Lip13b, Lip13b %SD, Lip13b/Cr+PCr, Lip09, Lip09 %SD, Lip09/Cr+PCr, MM09, MM09 %SD, MM09/Cr+PCr, Lip20, Lip20 %SD, Lip20/Cr+PCr, MM20, MM20 %SD, MM20/Cr+PCr, MM12, MM12 %SD, MM12/Cr+PCr, MM14, MM14 %SD, MM14/Cr+PCr, MM17, MM17 %SD, MM17/Cr+PCr, Lip13a+Lip13b, Lip13a+Lip13b %SD, Lip13a+Lip13b/Cr+PCr, MM14+Lip13a+L, MM14+Lip13a+L %SD, MM14+Lip13a+L/Cr+PCr, MM09+Lip09, MM09+Lip09 %SD, MM09+Lip09/Cr+PCr, MM20+Lip20, MM20+Lip20 %SD, MM20+Lip20/Cr+PCr
  6,   7,   34.168,  367,  2.5E-02,  257.382,   74,    0.185,  394.293,   60,    0.283,  999.455,   24,    0.717,   82.278,  163,  5.9E-02,    0.000,  999,    0.000, 1.54E+03,   18,    1.104, 1.67E+03,   19,    1.199,  455.830,    4,    0.327,    0.000,  999,    0.000,  383.889,   18,    0.275,  242.822,  100,    0.174,  175.833,   95,    0.126, 1.86E+03,    3,    1.333,    0.000,  999,    0.000,   58.033,   41,  4.2E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  455.830,    4,    0.327, 1.86E+03,    3,    1.333, 1.39E+03,    4,    1.000, 3.21E+03,   15,    2.303,    0.000,  999,    0.000,  652.344,   33,    0.468,    0.000,  999,    0.000,  952.122,   18,    0.683,  138.004,   64,  9.9E-02, 2.04E+03,   14,    1.462,  283.635,   29,    0.204, 1.33E+03,   18,    0.952,  778.115,   21,    0.558,  652.344,   33,    0.468, 2.26E+03,   14,    1.623,  952.122,   18,    0.683, 2.18E+03,   13,    1.561
  6,   8,  260.794,   45,    0.174,   30.178,  674,  2.0E-02,  913.638,   25,    0.609,  585.564,   39,    0.391,   13.123,  999,  8.8E-03,    0.000,  999,    0.000, 1.36E+03,   19,    0.904, 1.69E+03,   17,    1.130,  476.086,    4,    0.318,    0.000,  999,    0.000,  446.809,   16,    0.298,  751.283,   32,    0.501,  170.499,   89,    0.114, 1.96E+03,    3,    1.307,    0.000,  999,    0.000,   20.422,  117,  1.4E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  476.086,    4,    0.318, 1.96E+03,    3,    1.307, 1.50E+03,    3,    1.000, 3.05E+03,   14,    2.034,    0.000,  999,    0.000,  902.871,   32,    0.602,    0.000,  999,    0.000,  913.852,   17,    0.610,  163.108,   81,    0.109, 1.97E+03,   14,    1.313,  274.131,   34,    0.183, 1.12E+03,   24,    0.744,  752.520,   23,    0.502,  902.871,   32,    0.602, 2.29E+03,   14,    1.529,  913.852,   17,    0.610, 2.13E+03,   14,    1.421
  6,   9,  123.178,   86,  8.0E-02,  162.834,  123,    0.106,  336.776,   67,    0.218, 1.21E+03,   19,    0.782,   73.074,  199,  4.7E-02,    0.000,  999,    0.000,  863.810,   27,    0.560, 1.50E+03,   19,    0.973,  541.006,    4,    0.351,    0.000,  999,    0.000,  383.746,   17,    0.249,  669.129,   34,    0.434,    0.000,  999,    0.000, 2.31E+03,    3,    1.494,    0.000,  999,    0.000,   97.612,   25,  6.3E-02,    0.000,  999,    0.000,  228.101,   42,    0.148,  541.006,    4,    0.351, 2.31E+03,    3,    1.494, 1.54E+03,    3,    1.000, 2.36E+03,   17,    1.533,    0.000,  999,    0.000,  291.580,   44,    0.189,    0.000,  999,    0.000,  722.463,   17,    0.468,   68.750,   92,  4.5E-02, 1.80E+03,   13,    1.170,  192.253,   39,    0.125,  330.725,   54,    0.214,  338.666,   40,    0.219,  291.580,   44,    0.189,  814.558,   26,    0.528,  722.463,   17,    0.468, 1.87E+03,   13,    1.214
  6,  10,  214.492,   43,    0.163,    0.000,  999,    0.000,  466.702,   36,    0.355,  847.787,   21,    0.645,  100.566,  128,  7.7E-02,    0.000,  999,    0.000,  637.971,   29,    0.485, 1.45E+03,   16,    1.104,  402.763,    4,    0.306,    0.000,  999,    0.000,  395.349,   15,    0.301,  567.776,   37,    0.432,  184.952,   75,    0.141, 1.88E+03,    6,    1.430,  143.360,   87,    0.109,   77.317,   28,  5.9E-02,    0.000,  999,    0.000,  186.549,   47,    0.142,  402.763,    4,    0.306, 2.02E+03,    3,    1.539, 1.31E+03,    3,    1.000, 2.09E+03,   15,    1.589,    0.000,  999,    0.000,  551.125,   45,    0.419,   42.965,  234,  3.3E-02,  977.631,   18,    0.744,   92.920,   69,  7.1E-02, 2.23E+03,   13,    1.696,  255.292,   43,    0.194, 2.14E+03,   15,    1.629, 1.25E+03,   18,    0.951,  551.125,   45,    0.419, 2.95E+03,   12,    2.243, 1.02E+03,   16,    0.776, 2.32E+03,   12,    1.767
  7,   6,    0.000,  999,    0.000,   92.564,  182,  7.4E-02,  499.783,   28,    0.401,  747.284,   19,    0.599,    0.000,  999,    0.000,   92.991,  126,  7.5E-02,  673.519,   23,    0.540, 1.27E+03,   13,    1.022,  454.734,    4,    0.365,    0.000,  999,    0.000,  359.336,   14,    0.288,  704.691,   23,    0.565,    0.000,  999,    0.000, 1.74E+03,    5,    1.397,   94.703,   95,  7.6E-02,   75.887,   26,  6.1E-02,   36.863,  403,  3.0E-02,    0.000,  999,    0.000,  454.734,    4,    0.365, 1.84E+03,    3,    1.473, 1.25E+03,    3,    1.000, 1.95E+03,   12,    1.562,  390.855,   55,    0.313,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.23E+03,   11,    0.986,   45.811,  197,  3.7E-02, 2.81E+03,    9,    2.251,  472.988,   22,    0.379,  663.717,   34,    0.532,  894.526,   19,    0.717,  390.855,   55,    0.313, 1.53E+03,   14,    1.225, 1.23E+03,   11,    0.986, 2.85E+03,    9,    2.288
  7,  10,  136.678,   60,    0.109,    0.000,  999,    0.000,  784.037,   20,    0.626,  468.114,   34,    0.374,   83.711,  147,  6.7E-02,    0.000,  999,    0.000,  404.027,   42,    0.323, 1.44E+03,   15,    1.151,  403.779,    4,    0.322,    0.000,  999,    0.000,  460.723,   12,    0.368,  806.953,   24,    0.644,    0.000,  999,    0.000, 1.96E+03,    6,    1.562,    5.611,  999,  4.5E-03,   43.972,   45,  3.5E-02,    0.000,  999,    0.000,   80.568,  101,  6.4E-02,  403.779,    4,    0.322, 1.96E+03,    3,    1.566, 1.25E+03,    4,    1.000, 1.85E+03,   16,    1.474,  327.487,   67,    0.262,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.03E+03,   15,    0.826,   51.589,  128,  4.1E-02, 2.57E+03,   12,    2.055,  359.446,   36,    0.287, 2.47E+03,   14,    1.972, 1.38E+03,   19,    1.105,  327.487,   67,    0.262, 3.16E+03,   11,    2.520, 1.03E+03,   15,    0.826, 2.62E+03,   12,    2.096
  8,   6,   57.651,  121,  4.6E-02,   64.396,  253,  5.1E-02,  578.899,   23,    0.461,  677.843,   20,    0.539,    0.000,  999,    0.000,    0.000,  999,    0.000,  521.041,   28,    0.415, 1.30E+03,   13,    1.037,  396.398,    4,    0.315,    0.000,  999,    0.000,  405.724,   12,    0.323,  340.482,   48,    0.271,    0.000,  999,    0.000, 1.61E+03,    4,    1.284,  213.315,   33,    0.170,   17.745,  103,  1.4E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  396.398,    4,    0.315, 1.83E+03,    3,    1.454, 1.26E+03,    3,    1.000, 1.82E+03,   13,    1.451,  542.443,   43,    0.432,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.03E+03,   15,    0.816,   75.841,  129,  6.0E-02, 2.48E+03,   12,    1.972,  381.098,   32,    0.303,  435.894,   52,    0.347,  872.652,   22,    0.694,  542.443,   43,    0.432, 1.36E+03,   21,    1.082, 1.03E+03,   15,    0.816, 2.55E+03,   12,    2.033
  8,  10,   14.464,  451,  1.3E-02,    0.000,  999,    0.000,  656.958,   20,    0.596,  445.579,   31,    0.404,   60.904,  170,  5.5E-02,    0.000,  999,    0.000,  281.288,   48,    0.255, 1.23E+03,   14,    1.119,  346.626,    4,    0.314,    0.000,  999,    0.000,  400.677,   12,    0.363,  991.109,   16,    0.899,   55.570,  128,  5.0E-02, 1.66E+03,    5,    1.501,  153.125,   52,    0.139,   41.483,   40,  3.8E-02,    0.000,  999,    0.000,   75.694,   95,  6.9E-02,  346.626,    4,    0.314, 1.81E+03,    3,    1.640, 1.10E+03,    4,    1.000, 1.52E+03,   15,    1.375,  459.586,   57,    0.417,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.08E+03,   14,    0.977,   52.284,  181,  4.7E-02, 2.48E+03,   11,    2.249,  460.722,   28,    0.418, 1.45E+03,   19,    1.311, 1.23E+03,   18,    1.114,  459.586,   57,    0.417, 2.37E+03,   12,    2.146, 1.08E+03,   14,    0.977, 2.53E+03,   11,    2.296
  9,   6,   23.064,  261,  2.0E-02,    4.405,  999,  3.8E-03,  534.122,   23,    0.462,  622.874,   20,    0.538,    0.000,  999,    0.000,    0.000,  999,    0.000,  564.453,   23,    0.488, 1.33E+03,   11,    1.152,  354.689,    4,    0.307,    0.000,  999,    0.000,  341.308,   13,    0.295,  372.978,   39,    0.322,    7.035,  947,  6.1E-03, 1.62E+03,    4,    1.400,  205.042,   31,    0.177,    7.266,  222,  6.3E-03,    0.000,  999,    0.000,    0.000,  999,    0.000,  354.689,    4,    0.307, 1.82E+03,    3,    1.577, 1.16E+03,    3,    1.000, 1.90E+03,   10,    1.640,    0.000,  999,    0.000,   94.260,  101,  8.1E-02,    0.000,  999,    0.000,  964.249,   16,    0.833,   30.415,  243,  2.6E-02, 2.23E+03,   12,    1.932,  392.998,   26,    0.340,   16.352,  999,  1.4E-02,  733.498,   23,    0.634,   94.260,  101,  8.1E-02,  503.610,   49,    0.435,  964.249,   16,    0.833, 2.27E+03,   12,    1.958
  9,  10,    0.000,  999,    0.000,    0.000,  999,    0.000,  521.169,   26,    0.473,  581.443,   24,    0.527,   52.046,  195,  4.7E-02,    0.000,  999,    0.000,  379.797,   34,    0.344, 1.29E+03,   13,    1.172,  334.488,    4,    0.303,    0.000,  999,    0.000,  364.973,   12,    0.331,  736.592,   20,    0.668,   78.726,   89,  7.1E-02, 1.54E+03,    5,    1.392,  187.118,   42,    0.170,   36.979,   42,  3.4E-02,    0.000,  999,    0.000,  117.469,   57,    0.107,  334.488,    4,    0.303, 1.72E+03,    3,    1.562, 1.10E+03,    3,    1.000, 1.67E+03,   13,    1.516,  154.539,  233,    0.140,  132.754,  150,    0.120,    0.000,  999,    0.000,  890.672,   14,    0.808,   39.319,  191,  3.6E-02, 2.23E+03,   11,    2.020,  376.986,   29,    0.342,  781.465,   28,    0.709, 1.17E+03,   17,    1.060,  287.293,   77,    0.261, 1.45E+03,   18,    1.311,  890.672,   14,    0.808, 2.27E+03,   11,    2.056
 10,   6,   33.199,  188,  2.9E-02,    0.000,  999,    0.000,  522.550,   24,    0.463,  605.128,   22,    0.537,    0.000,  999,    0.000,    0.000,  999,    0.000,  615.570,   22,    0.546, 1.35E+03,   11,    1.196,  339.655,    4,    0.301,    0.000,  999,    0.000,  329.338,   12,    0.292,  348.240,   42,    0.309,   54.946,  131,  4.9E-02, 1.70E+03,    5,    1.507,  162.784,   50,    0.144,    8.518,  182,  7.6E-03,    0.000,  999,    0.000,    0.000,  999,    0.000,  339.655,    4,    0.301, 1.86E+03,    3,    1.651, 1.13E+03,    3,    1.000, 1.96E+03,   11,    1.742,  303.071,  121,    0.269,  145.252,  145,    0.129,    0.000,  999,    0.000,  855.683,   16,    0.759,   92.508,   85,  8.2E-02, 2.08E+03,   11,    1.848,  297.496,   30,    0.264,  620.472,   32,    0.550,  497.735,   30,    0.441,  448.323,   49,    0.398, 1.37E+03,   21,    1.212,  855.683,   16,    0.759, 2.18E+03,   11,    1.930
 10,   7,   42.434,  172,  3.7E-02,    0.000,  999,    0.000,  515.206,   27,    0.448,  633.876,   22,    0.552,    0.000,  999,    0.000,    0.000,  999,    0.000,  673.086,   22,    0.586, 1.31E+03,   13,    1.138,  352.038,    4,    0.306,    0.000,  999,    0.000,  412.305,   11,    0.359,  902.439,   18,    0.785,  148.865,   54,    0.130, 1.56E+03,    5,    1.358,  123.610,   68,    0.108,   30.217,   56,  2.6E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  352.038,    4,    0.306, 1.68E+03,    3,    1.465, 1.15E+03,    3,    1.000, 1.98E+03,   12,    1.724,  977.167,   55,    0.850,    0.531,  999,  4.6E-04,  109.144,  152,  9.5E-02,  898.753,   22,    0.782,  138.515,   76,    0.121, 2.28E+03,   12,    1.985,  284.286,   51,    0.247, 2.41E+03,   16,    2.096,  744.244,   26,    0.648,  977.697,   46,    0.851, 3.67E+03,    8,    3.194, 1.01E+03,   13,    0.877, 2.42E+03,   11,    2.106
 10,   8,  155.915,   75,    0.132,    0.000,  999,    0.000,  310.414,   63,    0.263,  869.290,   23,    0.737,    3.404,  999,  2.9E-03,    0.000,  999,    0.000,  962.090,   24,    0.816, 1.50E+03,   18,    1.273,  310.024,    5,    0.263,    0.000,  999,    0.000,  460.135,   13,    0.390,  808.390,   24,    0.685,  181.947,   68,    0.154, 1.48E+03,    7,    1.256,  113.341,   99,  9.6E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  310.024,    5,    0.263, 1.60E+03,    4,    1.352, 1.18E+03,    4,    1.000, 2.46E+03,   16,    2.089, 1.80E+03,   32,    1.528,   10.183,  999,  8.6E-03,  145.988,  141,    0.124,  716.915,   31,    0.608,  298.591,   47,    0.253, 1.53E+03,   20,    1.293,  250.921,   50,    0.213, 2.00E+03,   16,    1.695,  670.899,   28,    0.569, 1.81E+03,   27,    1.536, 4.06E+03,    9,    3.444,  862.904,   17,    0.731, 1.82E+03,   16,    1.546
