Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, -CrCH2, -CrCH2 %SD, -CrCH2/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr, Lip13a, Lip13a %SD, Lip13a/Cr+PCr, Lip13b, Lip13b %SD, Lip13b/Cr+PCr, Lip09, Lip09 %SD, Lip09/Cr+PCr, MM09, MM09 %SD, MM09/Cr+PCr, Lip20, Lip20 %SD, Lip20/Cr+PCr, MM20, MM20 %SD, MM20/Cr+PCr, MM12, MM12 %SD, MM12/Cr+PCr, MM14, MM14 %SD, MM14/Cr+PCr, MM17, MM17 %SD, MM17/Cr+PCr, Lip13a+Lip13b, Lip13a+Lip13b %SD, Lip13a+Lip13b/Cr+PCr, MM14+Lip13a+L, MM14+Lip13a+L %SD, MM14+Lip13a+L/Cr+PCr, MM09+Lip09, MM09+Lip09 %SD, MM09+Lip09/Cr+PCr, MM20+Lip20, MM20+Lip20 %SD, MM20+Lip20/Cr+PCr
  5,   6,  109.150,  225,    0.146,   75.308,  231,    0.101,    0.000,  999,    0.000,  746.346,   18,    1.000,   81.933,  127,    0.110,   64.200,  164,  8.6E-02,  166.520,  292,    0.223,    0.000,  999,    0.000,    0.000,  999,    0.000,  286.762,   16,    0.384,    0.000,  999,    0.000,    0.000,  999,    0.000,   49.052,  548,  6.6E-02, 1.13E+03,   16,    1.517,  209.083,   93,    0.280,   63.968,   49,  8.6E-02,  241.788,   70,    0.324,  902.693,   21,    1.209,  286.762,   16,    0.384, 1.34E+03,   15,    1.797,  746.346,   18,    1.000,  166.520,  292,    0.223, 3.74E+03,   33,    5.008,   42.427,  999,  5.7E-02,  590.306,   87,    0.791, 2.69E+03,   20,    3.606,  866.512,   44,    1.161, 5.85E+03,   14,    7.834,  710.123,   62,    0.951,    0.000,  999,    0.000, 1.05E+03,   45,    1.407, 3.78E+03,   21,    5.064, 4.49E+03,   15,    6.016, 3.28E+03,   12,    4.397, 6.71E+03,   12,    8.995
  5,   7,  225.817,  130,    0.296,  199.636,   88,    0.262,  573.037,   77,    0.752,  189.122,  238,    0.248,  105.012,  101,    0.138,  129.906,   82,    0.170,    0.000,  999,    0.000,   47.946,  999,  6.3E-02,  405.574,   13,    0.532,    0.000,  999,    0.000,  408.597,   47,    0.536, 1.48E+03,   41,    1.938,    0.000,  999,    0.000,  889.033,   22,    1.166,  516.300,   39,    0.677,   34.880,   94,  4.6E-02,  202.948,   85,    0.266,  208.119,   81,    0.273,  405.574,   13,    0.532, 1.41E+03,   14,    1.844,  762.159,   18,    1.000,   47.946,  999,  6.3E-02, 5.26E+03,   25,    6.900,    0.000,  999,    0.000,  888.696,   70,    1.166, 1.74E+03,   34,    2.289,  605.220,   73,    0.794, 2.84E+03,   30,    3.733,  489.942,   65,    0.643, 3.97E+03,   24,    5.205,    0.000,  999,    0.000, 5.26E+03,   25,    6.900, 9.72E+03,    9,   12.748, 2.63E+03,   17,    3.455, 3.45E+03,   23,    4.527
  5,   8,    0.000,  999,    0.000,  137.916,  171,    0.112, 1.02E+03,   37,    0.833,  205.505,  187,    0.167,  194.477,   74,    0.158,  176.475,   82,    0.144,    0.000,  999,    0.000, 2.25E+03,   24,    1.834,  556.019,    8,    0.453,    0.000,  999,    0.000,  482.751,   31,    0.393, 1.32E+03,   37,    1.073,    0.000,  999,    0.000, 1.84E+03,   10,    1.499,  693.434,   30,    0.565,   44.480,   87,  3.6E-02,  172.290,  131,    0.140,    0.000,  999,    0.000,  556.019,    8,    0.453, 2.53E+03,    7,    2.064, 1.23E+03,    9,    1.000, 2.25E+03,   24,    1.834, 4.81E+03,   22,    3.920,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.95E+03,   13,    2.403,  768.458,   71,    0.626, 6.04E+03,   13,    4.923,  933.851,   35,    0.761, 3.57E+03,   22,    2.908, 1.70E+03,   26,    1.384, 4.81E+03,   22,    3.920, 9.31E+03,    9,    7.589, 2.95E+03,   13,    2.403, 6.81E+03,   12,    5.549
  5,   9,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.16E+03,   10,    1.000,    0.000,  999,    0.000,  278.888,   74,    0.241,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.17E+03,   34,    1.880,  663.532,    7,    0.574,    0.000,  999,    0.000,  437.036,   36,    0.378, 1.77E+03,   28,    1.531,  216.657,  172,    0.187, 2.04E+03,   16,    1.762,  816.001,   42,    0.706,  188.322,   26,    0.163,  134.912,  217,    0.117,   43.295,  451,  3.7E-02,  663.532,    7,    0.574, 2.85E+03,    7,    2.467, 1.16E+03,   10,    1.000, 2.17E+03,   34,    1.880,    0.000,  999,    0.000,  250.114,   98,    0.216,    0.000,  999,    0.000, 2.09E+03,   12,    1.805,   60.593,  141,  5.2E-02, 5.68E+03,   10,    4.913,  555.371,   35,    0.480, 2.31E+03,   18,    2.000, 1.33E+03,   22,    1.147,  250.114,   98,    0.216, 3.12E+03,   13,    2.697, 2.09E+03,   12,    1.805, 5.74E+03,    9,    4.965
  6,   5,    0.000,  999,    0.000,  254.508,  131,    0.138,  660.792,   68,    0.358, 1.18E+03,   39,    0.642,  109.794,  191,  6.0E-02,   66.950,  309,  3.6E-02,  478.075,  113,    0.259, 2.16E+03,   29,    1.171,    0.000,  999,    0.000,  531.982,    9,    0.288,    0.000,  999,    0.000, 1.31E+03,   43,    0.708,  420.516,   71,    0.228, 3.11E+03,    5,    1.685,    0.000,  999,    0.000,  128.583,   39,  7.0E-02,  659.697,   47,    0.358,  969.029,   23,    0.526,  531.982,    9,    0.288, 3.11E+03,    5,    1.685, 1.84E+03,    7,    1.000, 2.64E+03,   33,    1.430, 4.07E+03,   17,    2.205,    0.000,  999,    0.000, 1.11E+03,   44,    0.600, 1.77E+03,   29,    0.958,  942.730,   37,    0.511, 3.29E+03,   23,    1.783,  329.362,  109,    0.179, 1.94E+03,   30,    1.053,    0.000,  999,    0.000, 4.07E+03,   17,    2.205, 6.34E+03,   10,    3.437, 2.87E+03,   11,    1.558, 4.23E+03,   17,    2.295
  6,   9,  286.780,  112,    0.392,  136.994,  156,    0.187,  731.731,   17,    1.000,    0.000,  999,    0.000,  113.476,  116,    0.155,  106.977,  122,    0.146,  242.402,  278,    0.331, 1.93E+03,   39,    2.637,  416.796,   11,    0.570,    0.000,  999,    0.000,  315.418,   55,    0.431, 1.61E+03,   33,    2.201,  123.946,  284,    0.169, 1.53E+03,   18,    2.092,  548.912,   55,    0.750,   85.595,   44,    0.117,  160.811,  128,    0.220,  108.478,  148,    0.148,  416.796,   11,    0.570, 2.08E+03,    9,    2.842,  731.731,   17,    1.000, 2.17E+03,   54,    2.969,  284.486,  288,    0.389,    0.000,  999,    0.000,   60.681,  385,  8.3E-02, 2.25E+03,   17,    3.080,   41.612,  323,  5.7E-02, 3.18E+03,   22,    4.340,  690.823,   39,    0.944, 3.76E+03,   18,    5.134, 2.36E+03,   18,    3.227,  284.486,  288,    0.389, 4.73E+03,   13,    6.466, 2.31E+03,   13,    3.163, 3.22E+03,   21,    4.397
  7,   5,    0.000,  999,    0.000,   50.401,  660,  2.6E-02, 1.83E+03,   18,    0.961,   75.103,  435,  3.9E-02,   17.645,  999,  9.3E-03,  125.362,  169,  6.6E-02, 1.34E+03,   33,    0.706, 1.42E+03,   35,    0.748,  546.052,    8,    0.287,    0.000,  999,    0.000,  468.363,   30,    0.246, 1.74E+03,   27,    0.917,  320.412,   79,    0.168, 2.91E+03,    8,    1.529,  229.010,  110,    0.120,   78.031,   59,  4.1E-02,  137.137,  219,  7.2E-02,    0.000,  999,    0.000,  546.052,    8,    0.287, 3.14E+03,    5,    1.650, 1.90E+03,    6,    1.000, 2.77E+03,   26,    1.454,    0.000,  999,    0.000, 1.39E+03,   59,    0.733,  276.028,  133,    0.145, 2.99E+03,   15,    1.573,  239.202,  100,    0.126, 5.25E+03,   13,    2.761,  809.057,   45,    0.425, 3.86E+03,   20,    2.030, 1.31E+03,   25,    0.689, 1.39E+03,   59,    0.733, 6.07E+03,   11,    3.189, 3.27E+03,   11,    1.718, 5.49E+03,   12,    2.887
  7,   9,  256.434,   46,    0.406,  212.301,   81,    0.336,  108.871,  200,    0.173,  522.180,   43,    0.827,   74.951,  142,    0.119,  105.656,  102,    0.167,  415.912,   56,    0.659,  890.692,   30,    1.411,  322.576,    8,    0.511,    0.000,  999,    0.000,  372.742,   23,    0.591, 1.04E+03,   26,    1.648,  188.189,   67,    0.298, 1.56E+03,    7,    2.472,  213.430,   53,    0.338,   46.091,   55,  7.3E-02,  111.305,  144,    0.176,  130.329,   83,    0.207,  322.576,    8,    0.511, 1.77E+03,    5,    2.810,  631.051,   10,    1.000, 1.31E+03,   27,    2.071,  208.666,  121,    0.331,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.33E+03,   15,    2.105,   25.976,  253,  4.1E-02, 2.47E+03,   15,    3.920,  410.664,   26,    0.651, 2.05E+03,   14,    3.253, 1.37E+03,   16,    2.170,  208.666,  121,    0.331, 2.67E+03,   12,    4.234, 1.33E+03,   15,    2.105, 2.50E+03,   14,    3.961
  8,   5,  126.755,  177,  5.5E-02,    0.000,  999,    0.000, 1.44E+03,   19,    0.623,  873.288,   31,    0.377,   94.314,  255,  4.1E-02,  116.068,  201,  5.0E-02, 1.54E+03,   29,    0.664, 2.67E+03,   19,    1.153,  509.409,    7,    0.220,    0.000,  999,    0.000,  806.444,   16,    0.348, 2.71E+03,   14,    1.167,   12.302,  999,  5.3E-03, 4.00E+03,    3,    1.724,    0.000,  999,    0.000,  143.174,   29,  6.2E-02,  355.616,   82,    0.153,    0.000,  999,    0.000,  509.409,    7,    0.220, 4.00E+03,    3,    1.724, 2.32E+03,    4,    1.000, 4.21E+03,   18,    1.817, 2.93E+03,   31,    1.265,    0.000,  999,    0.000,  900.037,   51,    0.388, 2.15E+03,   23,    0.926,  294.878,  105,    0.127, 2.21E+03,   26,    0.955,  592.872,   64,    0.256, 1.54E+03,   38,    0.666, 1.69E+03,   11,    0.727, 2.93E+03,   31,    1.265, 5.07E+03,   10,    2.187, 3.05E+03,    9,    1.314, 2.51E+03,   21,    1.082
  8,   9,  460.621,   36,    0.302,  111.286,  261,  7.3E-02,  579.614,   51,    0.381,  943.129,   32,    0.619,    0.000,  999,    0.000,  190.189,  102,    0.125,  739.192,   44,    0.485, 1.72E+03,   21,    1.131,  623.085,    4,    0.409,    0.000,  999,    0.000,  573.738,   18,    0.377, 2.42E+03,   14,    1.589,  204.124,   86,    0.134, 3.18E+03,    6,    2.089,   59.051,  380,  3.9E-02,  203.029,   17,    0.133,    0.000,  999,    0.000,  203.449,   67,    0.134,  623.085,    4,    0.409, 3.24E+03,    4,    2.128, 1.52E+03,    5,    1.000, 2.46E+03,   21,    1.616, 1.88E+03,   42,    1.234,    0.000,  999,    0.000,  560.018,   62,    0.368, 1.89E+03,   21,    1.238,  166.370,  136,    0.109, 1.89E+03,   25,    1.240,  633.087,   50,    0.416, 1.94E+03,   29,    1.273, 1.14E+03,   24,    0.747, 1.88E+03,   42,    1.234, 4.45E+03,   10,    2.923, 2.45E+03,   10,    1.606, 2.05E+03,   22,    1.349
  9,   5,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.35E+03,   19,    0.581,  971.396,   27,    0.419,    0.000,  999,    0.000,  116.834,  190,  5.0E-02, 1.09E+03,   31,    0.472, 2.19E+03,   17,    0.943,  532.262,    6,    0.229,    0.000,  999,    0.000,  715.033,   15,    0.308, 2.51E+03,   14,    1.084,  164.308,  108,  7.1E-02, 4.06E+03,    6,    1.752,   41.679,  608,  1.8E-02,  151.922,   25,  6.6E-02,  479.069,   60,    0.207,  180.679,   83,  7.8E-02,  532.262,    6,    0.229, 4.11E+03,    3,    1.770, 2.32E+03,    4,    1.000, 3.28E+03,   16,    1.414, 3.40E+03,   31,    1.468,    0.000,  999,    0.000,  413.329,  128,    0.178, 3.02E+03,   19,    1.302,  123.629,  295,  5.3E-02, 4.90E+03,   12,    2.112, 1.22E+03,   33,    0.526, 2.76E+03,   24,    1.190, 2.59E+03,    7,    1.118, 3.40E+03,   31,    1.468, 7.39E+03,    7,    3.184, 3.43E+03,    9,    1.480, 5.02E+03,   11,    2.165
  9,   6,  266.977,   63,    0.134,  334.336,   93,    0.168,  793.233,   37,    0.399, 1.19E+03,   25,    0.601,    0.000,  999,    0.000,   53.245,  383,  2.7E-02,  578.211,   60,    0.291, 2.29E+03,   17,    1.150,  449.273,    6,    0.226,    0.000,  999,    0.000,  709.813,   15,    0.357, 2.12E+03,   16,    1.068,  116.189,  157,  5.8E-02, 3.50E+03,    6,    1.763,  172.195,  134,  8.7E-02,  143.533,   25,  7.2E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  449.273,    6,    0.226, 3.68E+03,    3,    1.850, 1.99E+03,    4,    1.000, 2.86E+03,   20,    1.441, 2.78E+03,   20,    1.400,    0.000,  999,    0.000,  608.809,   68,    0.306, 2.18E+03,   20,    1.096,  175.025,  171,  8.8E-02, 2.81E+03,   19,    1.416,  832.458,   39,    0.419,    0.000,  999,    0.000, 3.65E+03,    5,    1.836, 2.78E+03,   20,    1.400, 3.61E+03,   12,    1.819, 2.79E+03,    9,    1.402, 2.99E+03,   17,    1.504
  9,   7,  216.096,   80,    0.107,    0.000,  999,    0.000, 1.08E+03,   27,    0.538,  931.295,   32,    0.462,    0.000,  999,    0.000,  166.785,  124,  8.3E-02, 1.35E+03,   26,    0.668, 1.63E+03,   23,    0.810,  523.186,    6,    0.260,    0.000,  999,    0.000,  517.018,   21,    0.257, 2.53E+03,   14,    1.256,    1.342,  999,  6.7E-04, 3.40E+03,    3,    1.690,    0.000,  999,    0.000,  202.679,   19,    0.101,  288.207,   95,    0.143,  216.570,   69,    0.107,  523.186,    6,    0.260, 3.40E+03,    3,    1.690, 2.01E+03,    4,    1.000, 2.98E+03,   18,    1.477, 2.52E+03,   32,    1.249,    0.000,  999,    0.000,  463.033,  101,    0.230, 2.62E+03,   19,    1.298,  328.077,   97,    0.163, 4.06E+03,   14,    2.017,  896.767,   42,    0.445,  924.437,   56,    0.459, 4.31E+03,    5,    2.141, 2.52E+03,   32,    1.249, 4.34E+03,   11,    2.153, 3.08E+03,    9,    1.528, 4.39E+03,   12,    2.180
