Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, -CrCH2, -CrCH2 %SD, -CrCH2/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr, Lip13a, Lip13a %SD, Lip13a/Cr+PCr, Lip13b, Lip13b %SD, Lip13b/Cr+PCr, Lip09, Lip09 %SD, Lip09/Cr+PCr, MM09, MM09 %SD, MM09/Cr+PCr, Lip20, Lip20 %SD, Lip20/Cr+PCr, MM20, MM20 %SD, MM20/Cr+PCr, MM12, MM12 %SD, MM12/Cr+PCr, MM14, MM14 %SD, MM14/Cr+PCr, MM17, MM17 %SD, MM17/Cr+PCr, Lip13a+Lip13b, Lip13a+Lip13b %SD, Lip13a+Lip13b/Cr+PCr, MM14+Lip13a+L, MM14+Lip13a+L %SD, MM14+Lip13a+L/Cr+PCr, MM09+Lip09, MM09+Lip09 %SD, MM09+Lip09/Cr+PCr, MM20+Lip20, MM20+Lip20 %SD, MM20+Lip20/Cr+PCr
  5,   6,  329.403,   80,    0.363,  182.481,  140,    0.201,    0.000,  999,    0.000,  907.658,   15,    1.000,  170.441,   91,    0.188,  177.117,   88,    0.195,  566.909,   95,    0.625, 1.46E+03,   41,    1.607,  496.494,   11,    0.547,    0.000,  999,    0.000,  579.197,   32,    0.638, 1.67E+03,   38,    1.839,  202.311,  143,    0.223, 2.11E+03,   10,    2.324,  118.187,  196,    0.130,  119.917,   37,    0.132,  481.610,   52,    0.531,  458.731,   46,    0.505,  496.494,   11,    0.547, 2.23E+03,    8,    2.454,  907.658,   15,    1.000, 2.03E+03,   41,    2.231, 2.41E+03,   36,    2.653,    0.000,  999,    0.000,  841.134,   43,    0.927,  176.946,  214,    0.195,  370.933,   68,    0.409,  441.607,  182,    0.487,    0.000,  999,    0.000,    0.000,  999,    0.000,  694.057,   70,    0.765, 2.41E+03,   36,    2.653, 2.41E+03,   36,    2.653, 1.02E+03,   43,    1.122,  812.540,  101,    0.895
  5,   7,   62.514,  316,  4.8E-02,    0.000,  999,    0.000,   85.606,  445,  6.6E-02, 1.22E+03,   33,    0.934,  183.321,   99,    0.140,  228.426,   82,    0.175,  580.839,   68,    0.444, 1.49E+03,   30,    1.144,  710.755,    7,    0.544,    0.000,  999,    0.000,  462.087,   32,    0.354, 1.80E+03,   28,    1.380,  164.263,  129,    0.126, 2.13E+03,    8,    1.632,  391.347,   44,    0.299,  127.042,   37,  9.7E-02,  731.117,   39,    0.559,  744.151,   31,    0.569,  710.755,    7,    0.544, 2.52E+03,    7,    1.932, 1.31E+03,   10,    1.000, 2.08E+03,   28,    1.588, 5.59E+03,   27,    4.280,    0.000,  999,    0.000, 1.17E+03,   59,    0.896,  810.703,   81,    0.620,  997.074,   49,    0.763, 2.11E+03,   46,    1.615,  247.880,  132,    0.190, 1.11E+03,   82,    0.848,  704.808,   77,    0.539, 5.59E+03,   27,    4.280, 6.95E+03,   20,    5.318, 1.98E+03,   28,    1.516, 3.11E+03,   30,    2.378
  5,   8,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.24E+03,   36,    0.610,  788.470,   58,    0.390,   17.442,  999,  8.6E-03,  102.300,  241,  5.1E-02,  398.699,  123,    0.197, 2.38E+03,   24,    1.177, 1.02E+03,    5,    0.506,    0.000,  999,    0.000,  647.560,   24,    0.320, 1.86E+03,   27,    0.917,    0.000,  999,    0.000, 2.32E+03,    9,    1.146,  954.280,   23,    0.471,  145.560,   37,  7.2E-02,  658.825,   53,    0.326,  290.757,   73,    0.144, 1.02E+03,    5,    0.506, 3.27E+03,    6,    1.617, 2.02E+03,    6,    1.000, 2.78E+03,   28,    1.374, 4.51E+03,   33,    2.231,    0.000,  999,    0.000, 1.36E+03,   43,    0.674, 3.91E+03,   19,    1.932,  560.020,   68,    0.277, 5.08E+03,   16,    2.510, 1.63E+03,   44,    0.807, 1.88E+03,   45,    0.930, 2.81E+03,   21,    1.388, 4.51E+03,   33,    2.231, 8.03E+03,   11,    3.968, 5.27E+03,    9,    2.606, 5.64E+03,   14,    2.787
  5,   9,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.33E+03,   36,    0.606,  866.295,   56,    0.394,  307.802,   98,    0.140,   29.965,  986,  1.4E-02, 1.21E+03,   46,    0.552, 3.62E+03,   18,    1.648, 1.22E+03,    4,    0.553,    0.000,  999,    0.000,  718.742,   23,    0.327, 2.21E+03,   26,    1.007,  180.088,  156,  8.2E-02, 3.29E+03,    8,    1.496,  922.883,   31,    0.420,  274.589,   22,    0.125,  230.408,  180,    0.105,  232.026,   99,    0.106, 1.22E+03,    4,    0.553, 4.21E+03,    4,    1.916, 2.20E+03,    6,    1.000, 4.83E+03,   20,    2.200, 4.88E-02,  999,  2.2E-05,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.48E+03,   15,    1.128,    0.163,  999,  7.4E-05, 5.08E+03,   13,    2.311,  707.316,   26,    0.322, 3.06E+03,   17,    1.393, 1.86E+03,   20,    0.848, 4.88E-02,  999,  2.2E-05, 3.77E+03,   16,    1.715, 2.48E+03,   15,    1.128, 5.08E+03,   13,    2.311
  6,   5,  252.100,  117,    0.104,  172.210,  288,  7.1E-02, 1.43E+03,   41,    0.588,  997.682,   61,    0.412,   65.118,  483,  2.7E-02,  313.455,  102,    0.129,  198.289,  293,  8.2E-02, 1.76E+03,   38,    0.724,  978.216,    6,    0.404,    0.000,  999,    0.000,  728.489,   28,    0.301, 2.77E+03,   26,    1.141,    0.000,  999,    0.000, 4.20E+03,    6,    1.732,   99.085,  295,  4.1E-02,  224.894,   31,  9.3E-02,  766.330,   63,    0.316,  229.835,  137,  9.5E-02,  978.216,    6,    0.404, 4.30E+03,    5,    1.773, 2.42E+03,    7,    1.000, 1.95E+03,   46,    0.806, 4.84E+03,   43,    1.996,  272.376,  349,    0.112, 1.06E+03,   59,    0.436, 1.94E+03,   34,    0.800,  883.632,   45,    0.365, 4.20E+03,   24,    1.733,  588.619,   68,    0.243, 4.71E+03,   20,    1.944,    0.000,  999,    0.000, 5.11E+03,   30,    2.108, 1.04E+04,   15,    4.295, 3.00E+03,   20,    1.237, 5.08E+03,   20,    2.098
  6,   9,  218.859,  106,    0.251,  307.666,   84,    0.352,  366.071,  109,    0.419,  507.582,   80,    0.581,  130.504,  124,    0.149,  153.556,  105,    0.176,  742.571,   69,    0.850, 2.48E+03,   24,    2.839,  628.888,    7,    0.720,    0.000,  999,    0.000,  444.818,   34,    0.509, 1.57E+03,   32,    1.791,    0.000,  999,    0.000, 1.70E+03,   13,    1.945,  545.496,   43,    0.624,   70.291,   59,  8.0E-02,  114.728,  216,    0.131,  165.629,  103,    0.190,  628.888,    7,    0.720, 2.25E+03,    6,    2.570,  873.653,   12,    1.000, 3.22E+03,   26,    3.689,    0.000,  999,    0.000,   23.872,  361,  2.7E-02,    0.000,  999,    0.000,  946.160,   29,    1.083,    4.338,  512,  5.0E-03, 1.54E+03,   28,    1.762,  271.594,   34,    0.311,  771.251,   34,    0.883,  472.265,   33,    0.541,   23.872,  361,  2.7E-02, 1.07E+03,   32,    1.221,  946.160,   29,    1.083, 1.54E+03,   28,    1.767
  7,   5,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.32E+03,   40,    0.359, 2.35E+03,   24,    0.641,    0.000,  999,    0.000,  511.673,   69,    0.139, 1.06E+03,   49,    0.288, 2.71E+03,   21,    0.738, 1.18E+03,    5,    0.321,    0.000,  999,    0.000,  604.660,   29,    0.165, 3.13E+03,   19,    0.853,  468.740,   62,    0.128, 5.43E+03,    5,    1.480,   37.585,  720,  1.0E-02,  247.005,   26,  6.7E-02,  954.913,   50,    0.260,  459.540,   59,    0.125, 1.18E+03,    5,    0.321, 5.47E+03,    4,    1.490, 3.67E+03,    4,    1.000, 3.77E+03,   21,    1.027, 1.82E+03,  124,    0.497,  942.587,  158,    0.257,  230.589,  243,  6.3E-02, 3.07E+03,   21,    0.836,  639.094,   60,    0.174, 6.81E+03,   14,    1.855,  902.364,   49,    0.246, 2.29E+03,   35,    0.622, 1.86E+03,   25,    0.508, 2.77E+03,   42,    0.753, 5.95E+03,   14,    1.622, 3.30E+03,   14,    0.899, 7.45E+03,   13,    2.029
  7,   9,    0.000,  999,    0.000,   54.682,  485,  5.4E-02,  409.639,   62,    0.407,  596.217,   44,    0.593,  157.411,  106,    0.156,  198.957,   84,    0.198, 1.10E+03,   32,    1.092, 1.91E+03,   21,    1.901,  634.619,    6,    0.631,    0.000,  999,    0.000,  411.141,   28,    0.409, 1.37E+03,   28,    1.364,  175.635,  104,    0.175, 1.92E+03,    9,    1.905,  354.990,   51,    0.353,   92.516,   40,  9.2E-02,    0.000,  999,    0.000,   80.335,  190,  8.0E-02,  634.619,    6,    0.631, 2.27E+03,    5,    2.258, 1.01E+03,    9,    1.000, 3.01E+03,   18,    2.993,    0.000,  999,    0.000,  130.794,  142,    0.130,   34.002,  148,  3.4E-02, 1.22E+03,   20,    1.210,   19.580,  146,  1.9E-02, 2.03E+03,   21,    2.020,  350.181,   33,    0.348, 2.77E+03,   12,    2.755, 1.27E+03,   19,    1.263,  130.794,  142,    0.130, 3.25E+03,   12,    3.233, 1.25E+03,   20,    1.243, 2.05E+03,   21,    2.040
  8,   5,    0.000,  999,    0.000,   30.020,  999,  9.9E-03, 2.25E+03,   12,    0.745,  771.866,   36,    0.255,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.13E+03,   31,    0.373, 3.05E+03,   13,    1.010,  700.576,    5,    0.232,    0.000,  999,    0.000,  899.069,   13,    0.297, 2.14E+03,   18,    0.709,  423.545,   47,    0.140, 4.24E+03,    4,    1.402,  379.352,   47,    0.125,   54.990,   75,  1.8E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  700.576,    5,    0.232, 4.62E+03,    3,    1.527, 3.02E+03,    3,    1.000, 4.18E+03,   13,    1.383,  620.302,  199,    0.205,  718.797,   74,    0.238,  141.723,  272,  4.7E-02, 2.49E+03,   17,    0.823,  139.132,  187,  4.6E-02, 4.50E+03,   13,    1.488,  760.848,   43,    0.252, 1.87E+03,   26,    0.618, 2.89E+03,    8,    0.955, 1.34E+03,   60,    0.443, 3.97E+03,   14,    1.312, 2.63E+03,   10,    0.869, 4.64E+03,   13,    1.534
  8,   9,    0.000,  999,    0.000,    0.000,  999,    0.000,  571.697,   55,    0.231, 1.90E+03,   17,    0.769,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.40E+03,   22,    0.568, 2.32E+03,   15,    0.937, 1.12E+03,    3,    0.454,    0.000,  999,    0.000,  548.863,   18,    0.222, 2.19E+03,   16,    0.887,  354.303,   46,    0.143, 4.36E+03,    4,    1.762,   12.677,  999,  5.1E-03,  256.858,   16,    0.104,    0.000,  999,    0.000,  414.252,   38,    0.167, 1.12E+03,    3,    0.454, 4.37E+03,    3,    1.767, 2.47E+03,    3,    1.000, 3.72E+03,   13,    1.504, 2.76E+03,   36,    1.115,    0.000,  999,    0.000,  650.946,   65,    0.263, 2.22E+03,   21,    0.896,  480.072,   56,    0.194, 4.59E+03,   13,    1.855,  739.787,   50,    0.299, 2.13E+03,   28,    0.861,    0.000,  999,    0.000, 2.76E+03,   36,    1.115, 5.63E+03,   12,    2.276, 2.87E+03,   12,    1.159, 5.07E+03,   11,    2.049
  9,   5,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.06E+03,   16,    0.609, 1.32E+03,   25,    0.391,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.57E+03,   23,    0.464, 2.89E+03,   14,    0.853,  798.397,    4,    0.236,    0.000,  999,    0.000, 1.08E+03,   10,    0.319, 2.51E+03,   15,    0.741,  148.307,  126,  4.4E-02, 5.11E+03,    5,    1.509,   72.983,  334,  2.2E-02,  152.435,   25,  4.5E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  798.397,    4,    0.236, 5.18E+03,    3,    1.531, 3.39E+03,    3,    1.000, 4.46E+03,   13,    1.318, 4.43E+03,   26,    1.309,    0.000,  999,    0.000,  323.208,  186,  9.5E-02, 3.10E+03,   21,    0.915,  383.388,  107,    0.113, 5.60E+03,   12,    1.653, 1.27E+03,   33,    0.376, 4.06E+03,   19,    1.198, 3.05E+03,    8,    0.899, 4.43E+03,   26,    1.309, 9.76E+03,    8,    2.884, 3.42E+03,   10,    1.011, 5.98E+03,   11,    1.767
  9,   6,    0.000,  999,    0.000,   49.508,  627,  1.9E-02, 1.26E+03,   23,    0.470, 1.42E+03,   21,    0.530,    0.000,  999,    0.000,    0.000,  999,    0.000,  850.364,   36,    0.318, 2.78E+03,   12,    1.040,  572.948,    5,    0.214,    0.000,  999,    0.000,  818.833,   11,    0.306, 1.54E+03,   21,    0.575,  158.304,   99,  5.9E-02, 3.94E+03,    4,    1.473,  299.422,   60,    0.112,   86.946,   38,  3.3E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  572.948,    5,    0.214, 4.23E+03,    3,    1.585, 2.67E+03,    3,    1.000, 3.63E+03,   14,    1.358, 3.13E+03,   22,    1.173,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.34E+03,   11,    0.874,  488.381,   73,    0.183, 5.36E+03,   10,    2.008,  738.417,   32,    0.276, 1.55E+03,   33,    0.581, 3.08E+03,    6,    1.151, 3.13E+03,   22,    1.173, 5.43E+03,   10,    2.031, 2.34E+03,   11,    0.874, 5.85E+03,    9,    2.191
  9,   7,   25.975,  604,  9.4E-03,    0.000,  999,    0.000,  981.455,   33,    0.354, 1.79E+03,   19,    0.646,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.28E+03,   24,    0.462, 2.13E+03,   16,    0.768,  705.269,    4,    0.254,    0.000,  999,    0.000,  618.074,   16,    0.223, 2.07E+03,   18,    0.746,    0.000,  999,    0.000, 4.08E+03,    3,    1.472,    0.000,  999,    0.000,  172.777,   22,  6.2E-02,    0.000,  999,    0.000,  255.335,   65,  9.2E-02,  705.269,    4,    0.254, 4.08E+03,    3,    1.472, 2.77E+03,    3,    1.000, 3.41E+03,   14,    1.229, 1.87E+03,   55,    0.676,   42.165,  749,  1.5E-02,  156.750,  250,  5.7E-02, 2.52E+03,   18,    0.910,  381.967,   67,    0.138, 5.46E+03,   12,    1.970,  827.108,   39,    0.298, 2.40E+03,   27,    0.864, 2.26E+03,   20,    0.814, 1.92E+03,   45,    0.691, 5.14E+03,   15,    1.854, 2.68E+03,   14,    0.966, 5.84E+03,   11,    2.108
